Test Year: 2014
Total: 985, Correct: 3, ExpRate: 0.30%
----------------------------------------
Image	Status	Prediction	GroundTruth
34_em_231	WRONG	3 0 \times 2 9 x ^ { 2 8 }	q _ { e q } = 1 - p _ { e q }
RIT_2014_181	WRONG	\lim _ { n \rightarrow \infty } ( x _ { n } )	\lim _ { b \rightarrow \infty } f ( b )
RIT_2014_248	WRONG	\frac { \pi r ^ { 2 } { 3 + 1 }	\frac { 2 - p } { \sqrt { 1 - p } }
23_em_66	WRONG	2 ^ { 2 } + 2 ^ { 2 }	z ^ { 3 } + z = z
37_em_12	WRONG	( p _ { 1 } , y _ { 1 } , \ldots , y _ { n } )	u ( x _ { b } ) = u _ { b } ( x _ { b } )
34_em_232	WRONG	u _ { 1 } = v _ { 1 }	t _ { \theta } ^ { - 1 } = t _ { - \theta }
519_em_440	WRONG	\frac { 5 } { x ^ { 3 } { 3 }	\frac { 8 9 9 3 } { 7 8 7 3 }
RIT_2014_74	WRONG	2 ^ { 2 } - 2 ^ { 2 }	- P _ { 1 } / P _ { 2 }
RIT_2014_149	WRONG	s = \frac { c } { 2 }	\frac { \sin z } { z }
RIT_2014_212	WRONG	u _ { 1 } = 2 ^ { 2 }	t _ { 0 } \leq t \leq b
23_em_70	WRONG	a _ { 1 } = x _ { 2 }	\alpha + \beta = \beta + \alpha
506_em_66	WRONG	2 ^ { 2 } - 1	2 \leq A \leq 4
RIT_2014_46	WRONG	a _ { 1 } = a _ { 0 }	a \leq w
27_em_124	WRONG	a _ { n } = a _ { n }	a \div b
23_em_61	WRONG	a _ { n } = a _ { 2 }	\cos 2 \alpha
RIT_2014_119	WRONG	2 ^ { 3 } = 3	n ^ { 3 } - n + 3
516_em_385	WRONG	f ( x , y ) = x ^ { x } - x ) ^ { x } }	\int [ g ( x ) ] ^ { n } d [ g ( x ) ]
29_em_160	WRONG	a _ { 1 } = a _ { 2 }	\sum a _ { j } x _ { j }
518_em_424	WRONG	2 ^ { 2 } + 2 ^ { 2 }	2 \tan x
513_em_309	WRONG	\frac { 1 } { 2 } ( \cos ^ { 2 } - 1 )	( c + i d ) ( c - i d )
34_em_239	WRONG	y ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\Delta x \Delta k \geq 1 / 2
503_em_34	WRONG	f _ { 0 } ( x ) = \frac { x ^ { 2 } } { 2 }	\frac { \sin ( k ) } { k }
510_em_106	WRONG	\sqrt { x - y } = \sqrt { x } \sqrt { y }	\sqrt { a b } = \sqrt { a } \sqrt { b }
20_em_35	WRONG	u _ { 0 } = 0	\mu \geq 0
511_em_264	WRONG	( 6 ^ { 2 } ) ^ { 2 }	( e ^ { 8 } - 9 ) / 9
RIT_2014_14	WRONG	a _ { 0 } = 0	\sum f _ { x } = 0
36_em_32	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	\lim _ { x \rightarrow 0 } f ( x )
519_em_450	WRONG	2 + 1 = 2	z \rightarrow - z
501_em_24	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 2 }	\log v = b \log 2
28_em_143	WRONG	2 ^ { 2 } - 2 ^ { 2 }	[ [ S ] ] = [ S ]
RIT_2014_37	WRONG	a ^ { 2 } + b ^ { 2 } = ( a + b i ) ( a - b i )	\cos ( z ) + i \sin ( z )
20_em_40	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\sqrt { 4 x ^ { 5 } + x }
37_em_23	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	\sum p _ { i } = \sum p _ { f }
RIT_2014_133	WRONG	( n - 1 ) = 1	0 \leq x \leq 2 \pi
RIT_2014_51	WRONG	u _ { 0 } = a _ { 0 } = 0	1 , 0 0 0 _ { , } 0 0 0 _ { , } 0 0 0
503_em_29	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	\sin \phi + c
RIT_2014_235	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 2 }	\lim _ { x \rightarrow c } f ( x )
RIT_2014_234	WRONG	\frac { 5 } { 3 } \pi r ^ { 3 }	\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } }
34_em_246	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	v = ( v _ { x } v _ { y } v _ { z } )
RIT_2014_209	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int 3 \sin x d x
RIT_2014_18	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int d _ { X } = \int g t d t
32_em_224	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	z = \sqrt { 3 } ( \sqrt { 2 } + i )
516_em_384	WRONG	x ^ { 2 } = x \cos \theta + y \sin \theta	x _ { k } x y _ { k } + y _ { k } y y _ { k }
23_em_58	WRONG	z = \frac { 2 } { 2 }	z ^ { d } + z
37_em_0	WRONG	a ^ { 2 } = a ^ { 2 } + c ^ { 2 }	g _ { \theta } = g \sin \theta
32_em_218	WRONG	a _ { 1 } = a _ { 2 }	g ^ { 2 } = g g = e
18_em_6	WRONG	y ^ { 2 } + y ^ { 2 } + b ^ { 2 }	g ( b ) - g ( a ) = b - a
513_em_304	WRONG	1 3 + \pi r ^ { 2 }	\pi d = 2 \pi r
RIT_2014_279	WRONG	y ^ { 2 } + y ^ { 2 }	4 - 4 + 4 - \sqrt { 4 }
RIT_2014_243	WRONG	\sum _ { n = 1 } ^ { N } ( - 1 ) ^ { n } \sin ( n x )	\sum _ { n = 5 } ^ { 1 0 } ( 2 _ { n } + 1 )
RIT_2014_142	WRONG	\frac { 1 } { r ^ { 3 } }	\frac { 1 } { \sqrt { k + 1 } }
511_em_267	WRONG	\sqrt { x } = \frac { 2 } { 3 }	\frac { \sqrt { a } } { \sqrt { b } } = \sqrt { \frac { a } { b } }
519_em_459	WRONG	\frac { 1 } { 2 }	1 = \frac { Y } { Y }
RIT_2014_32	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int \sin x d x
RIT_2014_104	WRONG	2 + 2 = 2	- 2 \leq x \leq 2
512_em_280	WRONG	x _ { 1 } = x _ { 0 }	3 . 0 0 0 0 0 0 0 3
518_em_428	WRONG	u _ { 1 } = x _ { 2 }	1 1 1 0 0 0 1 1 _ { 2 }
20_em_29	WRONG	a _ { n } ( n )	( - \infty , \infty )
RIT_2014_60	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	3 x + 1 = A ( x + 1 ) + B x
RIT_2014_253	WRONG	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }	( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b }
32_em_200	WRONG	\frac { \cdots + \gamma } { n }	\frac { \pi } { 8 }
RIT_2014_241	WRONG	\sqrt { x ^ { 2 } + z ^ { 2 } }	\sqrt { a } \sqrt { a } = a
RIT_2014_87	WRONG	6 ^ { 3 } \cdot 6 ^ { 2 } = ( 6 ^ { 2 } ) ^ { 4 }	a ^ { n } + ( \frac { 1 } { a } ) ^ { n }
RIT_2014_88	WRONG	\frac { \pi r ^ { 2 } { 3 + 1 }	\frac { 4 + 4 } { 4 + 4 }
RIT_2014_135	WRONG	\frac { 4 } { 3 } \pi r ^ { 3 }	b ^ { \log _ { b } X } = X
26_em_97	WRONG	\sqrt { \sqrt { \sqrt { 2 } } }	\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 }
503_em_31	WRONG	\frac { \beta + \gamma } { 2 }	- \frac { 1 5 \pi } { 8 }
RIT_2014_10	WRONG	x ^ { 2 } + 2 ^ { 2 } + 2 ^ { 2 }	A + A + B + B + C
23_em_67	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 1 )	2 ( ( x + 2 ) ^ { 2 } - 4 + 1 )
37_em_5	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 }
34_em_236	WRONG	( x ^ { 2 } - x ^ { 2 } - x ) ( 2 x - 7 )	\frac { 1 } { 2 5 } [ y ^ { 2 } - 8 y + 1 6 - 1 6 ]
RIT_2014_81	WRONG	a ^ { 2 } + c ^ { 2 }	0 < x < \sqrt { 2 }
RIT_2014_297	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	( z + 1 ) ( z + 2 )
23_em_62	WRONG	1 + \pi r ^ { 2 }	t ^ { 2 } + t + x
RIT_2014_158	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\sum _ { i = 1 } ^ { \infty } \frac { 1 } { 2 }
RIT_2014_75	WRONG	\sqrt [ 3 ] { \frac { 1 } { \sqrt { \sqrt { \sqrt { \sqrt { 3 } } } }	\sqrt { \frac { x } { y } } = \frac { \sqrt { x } } { \sqrt { y } }
RIT_2014_68	WRONG	a _ { 1 } = a _ { n - 1 }	e ^ { - t } \cos 2 ^ { t }
513_em_301	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 3	\sin ( - B ) = - \sin B
27_em_114	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int \sin 2 \theta d \theta
518_em_419	WRONG	1 3 + \pi r ^ { 2 }	p ^ { \alpha } - p ^ { \alpha - 1 }
18_em_8	WRONG	x _ { 1 } + x _ { 2 } = z _ { 2 }	x _ { L L L } \leq x _ { L L }
28_em_145	WRONG	f ( x ) = \sqrt { 2 }	f ( x ) = \frac { \infty } { \infty }
36_em_29	WRONG	y ^ { 2 } + y + 1 = 0	C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 }
511_em_268	WRONG	( x _ { 1 } , \ldots , y _ { n } )	\log ( 1 + x )
35_em_24	WRONG	\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }	\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } }
32_em_219	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	E _ { 1 } < E < E _ { 2 }
RIT_2014_27	WRONG	| a - b | \leq | a - c | + | c - b |	\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y )
RIT_2014_308	WRONG	( y ^ { 2 } - 1 )	F ( b ) - F ( a )
26_em_92	WRONG	\frac { 1 } { 2 }	- \frac { 1 1 \pi } { 8 }
508_em_84	WRONG	2 ^ { 2 } = 2 ^ { 2 }	z = a + b j
18_em_18	WRONG	a ^ { 2 } = a ^ { 2 } + c ^ { 2 }	\theta _ { 3 } = \theta _ { 1 } + \theta _ { 2 }
508_em_88	WRONG	f ( x ) = f ( x ) = f ( x )	f ( a ) f ( b ) = f ( a + b )
513_em_314	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x
RIT_2014_230	WRONG	x ^ { 2 } + y ^ { 2 } + 2 ^ { 2 }	( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 }
37_em_14	WRONG	\tan ( \frac { \pi } { 2 } ) = 0	\lim _ { x \rightarrow 0 } f ( x ) = 0
31_em_192	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int _ { a } ^ { x } f ( x ) d x
28_em_141	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { 2 A B } { A + B }
36_em_36	WRONG	F _ { 1 } + F _ { 2 }	L _ { t } = L + L = 2 L
513_em_317	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\frac { 7 x } { 7 } = \frac { 1 4 } { 7 }
29_em_162	WRONG	\frac { 1 } { x ^ { 2 } + 1 }	\frac { f \prime ( x ) } { g \prime ( x ) }
26_em_98	WRONG	( x ^ { 2 } - x ^ { 2 } )	( \sqrt { 2 } x + 2 ) ( x + 3 )
RIT_2014_274	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b )
513_em_322	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	x _ { L L } \leq x _ { L }
RIT_2014_92	WRONG	\frac { 4 } { 3 } \pi r ^ { 3 }	\frac { d } { d x } a ^ { x }
RIT_2014_239	WRONG	\frac { 5 } { x + 1 } + \frac { 5 } { x ^ { 2 } + x }	\frac { z ^ { - 1 } ( 1 + z ^ { - 1 } ) } { ( 1 - z ^ { - 1 } ) ^ { 3 } }
RIT_2014_15	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\sum _ { n = 1 } ^ { \infty } x _ { n }
RIT_2014_21	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\sum _ { i = 1 } ^ { n + 1 } i
29_em_161	WRONG	f ( x , y ) = f ( x ) = f ( c )	f ( z _ { 0 } ) = \lim _ { z \rightarrow z _ { 0 } } f ( z )
35_em_0	WRONG	x _ { 2 } + x _ { 2 } = x _ { 2 }	2 9 9 7 9 2 4 5 8
35_em_8	WRONG	\log _ { 2 } + \log _ { 2 } + \frac { 2 } { 2 }	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k
34_em_243	WRONG	v _ { c } = v _ { c - 1 }	\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1
31_em_185	WRONG	m _ { n } ( n )	- P ( V _ { 2 } - V _ { 1 } )
RIT_2014_126	WRONG	\frac { 1 } { 2 }	\frac { 1 } { 1 - z ^ { - 1 } }
27_em_102	WRONG	\lim _ { n \rightarrow c } f ( x ) = f ( c )	\lim _ { a \rightarrow \infty } f ( a )
514_em_341	WRONG	1 + \pi r ^ { 2 }	\tan \alpha _ { i }
514_em_339	WRONG	f ( x ) = \frac { 1 } { x ^ { 2 } + 1 }	\frac { f ( a ) - f ( b ) } { a - b }
501_em_6	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9
RIT_2014_2	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim _ { x \rightarrow c } f ( x ) = L
516_em_378	WRONG	3 + 3 = 5	5 j + 3 j
29_em_163	WRONG	a + b + c + d + e	C _ { t } = C + C = 2 C
35_em_18	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	\pi \int _ { 0 } ^ { 1 } x d x
18_em_15	WRONG	u _ { 1 } + u _ { 2 } = 0	k = 1 0 0 0 0 0 0 0 0 0
RIT_2014_192	WRONG	\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { 1 - x }	\frac { \log _ { b } x } { \log _ { b } a }
28_em_144	WRONG	\sum _ { n } ^ { n }	\sum _ { i } k _ { i }
37_em_22	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int X ( x ) e ^ { - a x } a ^ { x } d x
514_em_335	WRONG	\sqrt { 1 + \sqrt { 1 + z ^ { 2 } } }	\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }
506_em_63	WRONG	x ^ { x } = \sqrt { x ^ { 2 } + y ^ { 2 } } }	\sqrt { x } \sqrt { y } = \sqrt { x } y
23_em_57	WRONG	\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }	\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 }
RIT_2014_267	WRONG	\int \limits _ { a } ^ { a } f ( x ) d x = 0	\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f
RIT_2014_128	WRONG	k ^ { 2 } - 2 ^ { 2 } = 1	F _ { 2 } = 2 ^ { 2 ^ { 2 } } + 1 = 1 7
503_em_33	WRONG	u _ { 1 } , \ldots , v _ { 2 }	\mu _ { e f f } = \mu _ { 0 } \mu _ { r }
RIT_2014_91	WRONG	\frac { 4 } { 3 } \pi r ^ { 3 }	\sum _ { r = 1 } ^ { n } r ^ { 3 }
509_em_98	WRONG	a _ { n } = \sqrt { n }	\sigma _ { p } = \sqrt { \sigma _ { p } ^ { 2 } }
RIT_2014_44	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C	\sin 3 x - \sqrt { 3 } \cos 3 x = - \sqrt { 3 }
32_em_213	WRONG	\sqrt { x y z } = \sqrt { x } \sqrt { y } \sqrt { z }	\sqrt { a } \times \sqrt { b } = \sqrt { a b }
501_em_2	WRONG	1 3 + \pi r ^ { 2 }	m _ { i } , v _ { i } , f _ { i }
28_em_134	WRONG	\frac { \beta + \gamma } { 2 }	\frac { n _ { A } } { n }
23_em_68	WRONG	a + \frac { \sqrt { b + c } { d } }	\frac { q - p } { \sqrt { p q } }
501_em_4	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	S u p E \leq S u p F
RIT_2014_266	WRONG	x _ { 2 } = x _ { 2 } = 1	\sum \alpha = 3 p = - 2 1
503_em_26	WRONG	\lim _ { n \rightarrow \infty } ( x _ { n } , \ldots , p _ { n } )	\lim _ { z \rightarrow z _ { 0 } } f ( z )
519_em_447	WRONG	\frac { \pi r ^ { 2 } { 3 + 1 }	\frac { 2 5 2 - 2 } { 5 }
516_em_380	WRONG	\sqrt { x ^ { 2 } - y ^ { 2 } }	4 + 4 - 4 + \sqrt { 4 }
RIT_2014_237	WRONG	y ^ { 2 } + y + 1 = 0	y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0
RIT_2014_255	WRONG	n ^ { 2 } - \frac { 2 } { x ^ { 2 } + y ^ { 2 } } )	m _ { k } = p _ { k } - p _ { k - 1 }
RIT_2014_148	WRONG	\frac { 4 } { 3 } \pi r ^ { 3 }	\frac { 5 } { 6 } \neq \frac { 4 } { 3 }
RIT_2014_288	WRONG	\lim _ { x \rightarrow c } f ( x ) = f ( x )	\log ( \frac { a } { b } ) = \log ( a ) - \log ( b )
35_em_12	WRONG	\int \limits _ { 0 } ^ { 1 } f ( x ) d x	\int \frac { 1 } { p } d p = \int \frac { z } { a } d t
RIT_2014_55	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	a = - 2 x y - 2 y ^ { 2 }
513_em_323	WRONG	\sum _ { n } = \sum _ { n - 1 } + x _ { n - 2 }	\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 }
519_em_458	WRONG	a = \frac { c } { 2 }	\frac { a c + b } { c }
37_em_1	WRONG	x ^ { 2 } + b ^ { 2 } + b ^ { 3 }	p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 }
RIT_2014_252	WRONG	a = b \cos C + c \cos B	\cos \alpha + i \sin \alpha
505_em_50	WRONG	a ^ { 2 } + b ^ { 2 } = ( a + b i ) ( a - b i )	\tan ( - \theta ) = - \tan ( \theta )
32_em_222	WRONG	\frac { 1 } { \frac { 1 } = \frac { 2 } { 2 }	\frac { d a } { d c } = \frac { c } { a }
36_em_45	WRONG	x ^ { 2 } ( y ^ { 2 } - 1 )	x + ( - x ) \geq 0 + ( - x )
RIT_2014_251	WRONG	\frac { \pi r ^ { 2 } { 3 + 1 }	\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 }
18_em_20	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	\frac { 1 } { p } + \frac { 1 } { q } = 1
520_em_465	WRONG	\frac { x ^ { 3 } } { 3 + 1 }	h ( s ) = \frac { 1 } { 1 + s T }
507_em_68	WRONG	3 0 \times 2 9 x ^ { 2 8 }	3 x ^ { 3 } e ^ { 3 x }
518_em_429	WRONG	x _ { 1 } = 0	\infty \times \infty = \infty
513_em_321	WRONG	g ( 2 , 3 , 4 ) = 3 4 ^ { - 3 }	q _ { 1 } , q _ { 2 } , \ldots , q _ { m }
RIT_2014_229	WRONG	\frac { 1 } { a } = \frac { n ( n + 1 ) } { 2 }	\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } }
RIT_2014_28	WRONG	\lim _ { n \rightarrow \infty } \frac { n ^ { 2 } { 2 } } { 2 n ^ { 2 } + 1 } = \frac { \pi } { 2 }	\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 }
515_em_366	WRONG	a _ { n } = a _ { n }	a _ { 0 } \ldots a _ { n }
RIT_2014_203	WRONG	\frac { \pi r ^ { 2 } h } { 2 }	\frac { \pi r ^ { 2 } } { 2 \pi }
RIT_2014_134	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	( a + x ) - ( b + y ) = ( a - b )
35_em_23	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	y = y _ { o } + m ( x - x _ { o } )
RIT_2014_113	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int \sin ( x ) \sin ( 2 x ) d x
508_em_81	WRONG	4 = 2 + 1 = 3	c _ { 1 } + c _ { 2 } + c _ { 3 }
37_em_19	WRONG	\sqrt { 1 + \sqrt { 1 + z ^ { 2 } } }	- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }
RIT_2014_117	WRONG	\frac { 1 } { \sin ( x ) + 1 }	\frac { 1 } { [ ( k + 1 ) \pi ] }
RIT_2014_259	WRONG	\sum _ { n } = \sum _ { k = 1 } ^ { n } a _ { k }	- \sum _ { i } P _ { i } \log _ { n } P _ { i }
RIT_2014_70	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 5	1 + 1 + 1 + 1 + 1 = 5
505_em_56	WRONG	\frac { 1 } { \frac { 1 } { \frac { 2 } } { x ^ { 2 } } }	\frac { 1 } { \sqrt { 2 } } + \frac { 1 } { \sqrt { 2 } } i
501_em_20	WRONG	\sum _ { n = 1 } ^ { N } ( - 1 ) ^ { n } \sin ( n x )	q = ( x _ { q } , y _ { q } , z _ { q } , w _ { q } )
RIT_2014_226	WRONG	a x ^ { 3 } + \pi r ^ { 2 }	b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 }
36_em_31	WRONG	\sqrt { \sqrt { \frac { \sqrt { v ^ { 2 } } { x ^ { 2 } } } }	\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } }
29_em_154	WRONG	\frac { 3 x + y } { z } = ( \frac { A - 1 } { x ^ { 2 } + t ^ { 2 } } )	\frac { 4 z - 5 } { ( z - 1 ) ( z - 2 ) }
23_em_60	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } )
516_em_396	WRONG	a _ { n } = a _ { n } a _ { n } a _ { n }	( \frac { a } { b } ) ^ { n } = \frac { a ^ { n } } { b ^ { n } }
RIT_2014_159	WRONG	x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }	\frac { ( X ) ( X ) ( X ) ( X ) ( X ) } { ( X ) }
519_em_457	WRONG	\sqrt { \sqrt { 2 } } = \sqrt { x ^ { 2 } + y ^ { 2 } } }	\sqrt { x - 1 6 } = \sqrt { 7 - 1 6 } = \sqrt { - 9 }
37_em_31	WRONG	v _ { 1 } = v _ { 1 } + \frac { 1 } { 2 }	M = E - e \sin E
RIT_2014_244	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	1 x ^ { 3 } + 3 x ^ { 2 _ { + } } 3 x + 1
517_em_408	WRONG	u _ { 1 } , \ldots , v _ { 2 }	\theta _ { 1 } , \ldots , \theta _ { n }
RIT_2014_72	WRONG	3 0 \times 2 9 x ^ { 2 8 }	x ^ { 2 } + 5 / 6 x + 1 / 6
515_em_372	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int - 9 e ^ { - 3 x } d x
36_em_26	WRONG	\sum _ { n = 1 } ^ { n } ( b _ { n } - b _ { n + 1 } )	\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 )
513_em_316	WRONG	\lim _ { x \rightarrow c } f ( x ) = f ( c )	\lim F _ { x _ { n } } ( a ) = F _ { x } ( a )
517_em_409	WRONG	( x _ { 1 } , \ldots , y _ { y } )	1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } )
508_em_83	WRONG	( a _ { n } , \ldots , e _ { n } )	( a _ { 1 } b _ { 3 } - a _ { 3 } b _ { 1 } )
RIT_2014_47	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\frac { f ( b ) - f ( a ) } { b - a }
RIT_2014_200	WRONG	\lim _ { n \rightarrow \infty } \frac { 1 } { n ^ { n } } = 0	\lim _ { n \rightarrow \infty } y _ { n } = 0
518_em_430	WRONG	\frac { x } { a + \frac { x } { b - \frac { x } { c } } }	\frac { 4 + 4 + 4 } { 4 }
512_em_277	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	a b ^ { 2 } + a ( b - c ) - b c ^ { 2 }
31_em_183	WRONG	\sqrt { 5 } = \sqrt { 3 }	\sqrt { 9 } \times \sqrt { 5 }
28_em_142	WRONG	\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }	\frac { 4 4 4 6 7 } { 3 8 9 7 3 }
508_em_87	WRONG	n = r \cos \theta	v _ { v } = v \sin \theta
26_em_90	WRONG	\int _ { 0 } ^ { \infty } \frac { z } { \sqrt { z ^ { 3 } + 1 4 } } d z	\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x
18_em_3	WRONG	a ^ { 2 } = a ^ { 2 } + b ^ { 2 }	q _ { 1 } , q _ { 2 } , \ldots , q _ { m }
RIT_2014_182	WRONG	\frac { 1 } { a } F ( a x + b ) + C	\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 }
520_em_467	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	\exists h , h ^ { 2 } = a ^ { 2 } + b ^ { 2 }
RIT_2014_105	WRONG	\sin ^ { 2 } = x \cos \theta + y \sin \theta	\sin \theta _ { 1 } \sin \theta _ { 2 }
506_em_57	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\frac { 4 } { 4 } + \frac { 4 } { 4 }
RIT_2014_215	WRONG	( a \frac { 1 - t ^ { 2 } } { 1 + t ^ { 2 } ) ^ { 2 } { x ^ { 2 } + R ^ { 2 } )	( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i )
511_em_272	WRONG	u _ { n } = a _ { 1 } = ( n - 1 ) d	\tan ( - \theta ) = - \tan \theta
513_em_318	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	z - w \neq w - z
515_em_359	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	( 4 / 3 , 2 / 3 , 4 / 3 )
RIT_2014_258	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 }
28_em_129	WRONG	v _ { 2 } = v _ { 2 } = v _ { 1 } ( z _ { n } )	- \frac { 1 } { \sqrt { 2 } } ( \frac { b } { \sqrt { 2 } } - 0 )
RIT_2014_184	WRONG	\tan ( \frac { \pi } { 2 } ) = 0	\lim _ { b \rightarrow \infty } f ( b ) = 0
RIT_2014_204	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6
18_em_21	WRONG	r _ { 2 } + r _ { 2 } + ( 1 - 1 ) = r _ { 2 }	1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 1 _ { 2 }
