Test Year: 2014
Total: 985, Correct: 0, ExpRate: 0.00%
----------------------------------------
Image	Status	Prediction	GroundTruth
34_em_233	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	f ( 5 ) = 2 5 = f ( - 5 )
28_em_127	WRONG	x ^ { 2 } = x ^ { 2 }	X , X _ { t }
515_em_350	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\sin ( \beta )
RIT_2014_283	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	s = 2 5 8 5 7
RIT_2014_305	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { \pi } { \alpha }
18_em_5	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\int g = \lim _ { n \rightarrow \infty } \int g _ { n }
RIT_2014_240	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	| z - z _ { 1 } | = | z - z _ { 2 } |
RIT_2014_73	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\{ 7 , 7 \} = \{ 7 \}
36_em_30	WRONG	\frac { 2 } { 3 } \pi r ^ { 2 }	\tan \gamma _ { i }
RIT_2014_42	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\sum \alpha \beta = \alpha \beta + \alpha \gamma + \beta \gamma
37_em_30	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	f ( f ( x ) ) = g ( g ( x ) )
29_em_152	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	\sqrt { - n } = i \sqrt { n }
RIT_2014_160	WRONG	a _ { 1 } + a _ { 2 }	\sigma _ { a } , \sigma _ { m }
RIT_2014_205	WRONG	a _ { 1 } + a _ { 2 }	\sigma _ { a } , \sigma _ { m }
RIT_2014_147	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	( a ( b ^ { 2 } ) ) + ( d ^ { 3 } )
23_em_64	WRONG	a ^ { 2 } + b ^ { 2 }	\log _ { e } x
513_em_311	WRONG	\frac { x _ { 1 } } { x _ { 1 } }	1 0 ^ { \frac { 1 } { 1 0 } }
504_em_46	WRONG	1 0 ^ { 2 }	e ^ { 2 x }
20_em_34	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\sin ( a + b )
RIT_2014_232	WRONG	\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t	\sqrt { \frac { 9 . 8 1 } { l } } = \pi
RIT_2014_247	WRONG	\frac { - b - \sqrt { b ^ { 2 } - 4 a c } } { 2 a }	1 \pm \sqrt { 2 }
504_em_39	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \sqrt { 2 7 } } { \sqrt [ 3 ] { 9 } }
505_em_55	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\int \frac { d v } { v } = \int 2 d x
27_em_123	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	\int 2 x ^ { - 2 } d x
35_em_4	WRONG	a _ { 1 } + a _ { 2 }	w _ { 1 } + w _ { 2 }
29_em_156	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	( 2 , 2 , 2 , 0 )
20_em_28	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	1 . 3 7 9 1 9 4 1 7 1
RIT_2014_52	WRONG	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }	\int x + 5 d x
516_em_388	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\sqrt { \alpha ^ { 2 } - \beta ^ { 2 } } t
519_em_462	WRONG	\frac { 2 ^ { 5 } } { 3 + 1 }	\sum _ { r = 1 } ^ { n } r
RIT_2014_96	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	N + 2 3 3 = 2 3 6
32_em_202	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	3 N - 3 - 2 = 3 N - 5
507_em_76	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	4 \times 4 + 4 + 4
27_em_118	WRONG	3 0 \times 2 9 x ^ { 2 8 }	\sqrt { 3 2 } + \sqrt { 3 2 }
23_em_54	WRONG	a ^ { 2 } + b ^ { 2 }	\beta _ { 0 } = 1 0 0 0
26_em_95	WRONG	\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }	\sqrt { a } \sqrt { b } = \sqrt { a b }
RIT_2014_63	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	c _ { x } c _ { x + 1 }
512_em_284	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	( 6 ) ( 6 ) ( 6 ) = 2 1 6
RIT_2014_196	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	\int \sin ^ { 2 } x d x
RIT_2014_101	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 1 } { 2 } ( 1 - \sqrt { \frac { \gamma } { 1 + \gamma _ { 0 } } } )
27_em_105	WRONG	\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }	( a - 2 x ) ( a + 2 x )
518_em_416	WRONG	a ^ { 2 } + b ^ { 2 } = a ^ { 2 }	x ^ { 3 } + 8 y ^ { 3 }
RIT_2014_64	WRONG	a ^ { 2 } + b ^ { 2 }	a b \sin \alpha
518_em_438	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 2 } { \sqrt { 2 - \sqrt { 2 } } }
34_em_231	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	q _ { e q } = 1 - p _ { e q }
RIT_2014_181	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim _ { b \rightarrow \infty } f ( b )
RIT_2014_248	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 2 - p } { \sqrt { 1 - p } }
23_em_66	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	z ^ { 3 } + z = z
37_em_12	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	u ( x _ { b } ) = u _ { b } ( x _ { b } )
34_em_232	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	t _ { \theta } ^ { - 1 } = t _ { - \theta }
519_em_440	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 8 9 9 3 } { 7 8 7 3 }
RIT_2014_74	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	- P _ { 1 } / P _ { 2 }
RIT_2014_149	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\frac { \sin z } { z }
RIT_2014_212	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	t _ { 0 } \leq t \leq b
23_em_70	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	\alpha + \beta = \beta + \alpha
506_em_66	WRONG	x _ { 1 } = x _ { 2 }	2 \leq A \leq 4
RIT_2014_46	WRONG	a _ { 2 } = a	a \leq w
27_em_124	WRONG	a _ { 1 } + a _ { 2 }	a \div b
23_em_61	WRONG	a _ { 2 } = a _ { 2 }	\cos 2 \alpha
RIT_2014_119	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	n ^ { 3 } - n + 3
516_em_385	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\int [ g ( x ) ] ^ { n } d [ g ( x ) ]
29_em_160	WRONG	a _ { 1 } + a _ { 2 }	\sum a _ { j } x _ { j }
518_em_424	WRONG	a _ { 1 } + a _ { 2 }	2 \tan x
513_em_309	WRONG	a ^ { x } + b ^ { x } + \frac { c } { 2 }	( c + i d ) ( c - i d )
34_em_239	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\Delta x \Delta k \geq 1 / 2
503_em_34	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \sin ( k ) } { k }
510_em_106	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\sqrt { a b } = \sqrt { a } \sqrt { b }
20_em_35	WRONG	a _ { 2 } = a _ { 2 }	\mu \geq 0
511_em_264	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	( e ^ { 8 } - 9 ) / 9
RIT_2014_14	WRONG	a ^ { 2 } + b ^ { 2 }	\sum f _ { x } = 0
36_em_32	WRONG	\int \limits _ { a } ^ { a } f ( x ) d x = 0	\lim _ { x \rightarrow 0 } f ( x )
519_em_450	WRONG	a _ { 1 } + a _ { 2 }	z \rightarrow - z
501_em_24	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\log v = b \log 2
28_em_143	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	[ [ S ] ] = [ S ]
RIT_2014_37	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\cos ( z ) + i \sin ( z )
20_em_40	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\sqrt { 4 x ^ { 5 } + x }
37_em_23	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\sum p _ { i } = \sum p _ { f }
RIT_2014_133	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	0 \leq x \leq 2 \pi
RIT_2014_51	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	1 , 0 0 0 _ { , } 0 0 0 _ { , } 0 0 0
503_em_29	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\sin \phi + c
RIT_2014_235	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\lim _ { x \rightarrow c } f ( x )
RIT_2014_234	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } }
34_em_246	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	v = ( v _ { x } v _ { y } v _ { z } )
RIT_2014_209	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int 3 \sin x d x
RIT_2014_18	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\int d _ { X } = \int g t d t
32_em_224	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	z = \sqrt { 3 } ( \sqrt { 2 } + i )
516_em_384	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	x _ { k } x y _ { k } + y _ { k } y y _ { k }
23_em_58	WRONG	2 ^ { 2 } - 1	z ^ { d } + z
37_em_0	WRONG	\int \limits _ { a } ^ { b } f ( x ) d x	g _ { \theta } = g \sin \theta
32_em_218	WRONG	a x ^ { 4 } + b x + c = 0	g ^ { 2 } = g g = e
18_em_6	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	g ( b ) - g ( a ) = b - a
513_em_304	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\pi d = 2 \pi r
RIT_2014_279	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	4 - 4 + 4 - \sqrt { 4 }
RIT_2014_243	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\sum _ { n = 5 } ^ { 1 0 } ( 2 _ { n } + 1 )
RIT_2014_142	WRONG	\frac { x } { a + \frac { x } { b - \frac { x } { c } } }	\frac { 1 } { \sqrt { k + 1 } }
511_em_267	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \sqrt { a } } { \sqrt { b } } = \sqrt { \frac { a } { b } }
519_em_459	WRONG	\frac { 2 ^ { 2 } } { 3 + 1 }	1 = \frac { Y } { Y }
RIT_2014_32	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	\int \sin x d x
RIT_2014_104	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	- 2 \leq x \leq 2
512_em_280	WRONG	a ^ { 2 } + b ^ { 2 } = a ^ { 2 }	3 . 0 0 0 0 0 0 0 3
518_em_428	WRONG	x _ { 1 } + x _ { 2 } = x _ { 2 }	1 1 1 0 0 0 1 1 _ { 2 }
20_em_29	WRONG	a ^ { 2 } - b ^ { 2 }	( - \infty , \infty )
RIT_2014_60	WRONG	f ( x ) = a _ { n } x ^ { n } + a _ { n - 1 } x ^ { n - 1 } + \cdots + a _ { 1 } x + a _ { 0 }	3 x + 1 = A ( x + 1 ) + B x
RIT_2014_253	WRONG	\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }	( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b }
32_em_200	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { \pi } { 8 }
RIT_2014_241	WRONG	a _ { 1 } + a _ { 2 }	\sqrt { a } \sqrt { a } = a
RIT_2014_87	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	a ^ { n } + ( \frac { 1 } { a } ) ^ { n }
RIT_2014_88	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 4 + 4 } { 4 + 4 }
RIT_2014_135	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	b ^ { \log _ { b } X } = X
26_em_97	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 }
503_em_31	WRONG	\frac { x } { a + \frac { x } { b - \frac { x } { c } } }	- \frac { 1 5 \pi } { 8 }
RIT_2014_10	WRONG	\sqrt [ n ] { 1 } = \cos \frac { 2 k \pi } { n } + i \sin \frac { 2 k \pi } { n }	A + A + B + B + C
23_em_67	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	2 ( ( x + 2 ) ^ { 2 } - 4 + 1 )
37_em_5	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 }
34_em_236	WRONG	\lim _ { n \rightarrow \infty } ( x _ { n } / y _ { n } ) = L _ { 1 } / L _ { 2 }	\frac { 1 } { 2 5 } [ y ^ { 2 } - 8 y + 1 6 - 1 6 ]
RIT_2014_81	WRONG	x ^ { 2 } = x ^ { 2 }	0 < x < \sqrt { 2 }
RIT_2014_297	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	( z + 1 ) ( z + 2 )
23_em_62	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	t ^ { 2 } + t + x
RIT_2014_158	WRONG	\frac { \frac { \frac { x _ { 4 } } { x _ { 3 } } } { x _ { 2 } } } { x _ { 1 } }	\sum _ { i = 1 } ^ { \infty } \frac { 1 } { 2 }
RIT_2014_75	WRONG	\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }	\sqrt { \frac { x } { y } } = \frac { \sqrt { x } } { \sqrt { y } }
RIT_2014_68	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	e ^ { - t } \cos 2 ^ { t }
513_em_301	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\sin ( - B ) = - \sin B
27_em_114	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\int \sin 2 \theta d \theta
518_em_419	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	p ^ { \alpha } - p ^ { \alpha - 1 }
18_em_8	WRONG	a ^ { 2 } + b ^ { 2 } = a ^ { 2 }	x _ { L L L } \leq x _ { L L }
28_em_145	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	f ( x ) = \frac { \infty } { \infty }
36_em_29	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 }
511_em_268	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\log ( 1 + x )
35_em_24	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } }
32_em_219	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	E _ { 1 } < E < E _ { 2 }
RIT_2014_27	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y )
RIT_2014_308	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	F ( b ) - F ( a )
26_em_92	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	- \frac { 1 1 \pi } { 8 }
508_em_84	WRONG	x _ { 1 } = x _ { 2 }	z = a + b j
18_em_18	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\theta _ { 3 } = \theta _ { 1 } + \theta _ { 2 }
508_em_88	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	f ( a ) f ( b ) = f ( a + b )
513_em_314	WRONG	\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }	\int _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x
RIT_2014_230	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 }
37_em_14	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\lim _ { x \rightarrow 0 } f ( x ) = 0
31_em_192	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\int _ { a } ^ { x } f ( x ) d x
28_em_141	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 2 A B } { A + B }
36_em_36	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	L _ { t } = L + L = 2 L
513_em_317	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\frac { 7 x } { 7 } = \frac { 1 4 } { 7 }
29_em_162	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { f \prime ( x ) } { g \prime ( x ) }
26_em_98	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	( \sqrt { 2 } x + 2 ) ( x + 3 )
RIT_2014_274	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b )
513_em_322	WRONG	a ^ { 2 } + b ^ { 2 }	x _ { L L } \leq x _ { L }
RIT_2014_92	WRONG	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }	\frac { d } { d x } a ^ { x }
RIT_2014_239	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { z ^ { - 1 } ( 1 + z ^ { - 1 } ) } { ( 1 - z ^ { - 1 } ) ^ { 3 } }
RIT_2014_15	WRONG	\frac { \frac { \frac { x _ { 4 } } { x _ { 3 } } } { x _ { 2 } } } { x _ { 1 } }	\sum _ { n = 1 } ^ { \infty } x _ { n }
RIT_2014_21	WRONG	\frac { \frac { \frac { x _ { 4 } } { x _ { 3 } } } { x _ { 2 } } } { x _ { 1 } }	\sum _ { i = 1 } ^ { n + 1 } i
29_em_161	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	f ( z _ { 0 } ) = \lim _ { z \rightarrow z _ { 0 } } f ( z )
35_em_0	WRONG	x _ { 1 } + x _ { 2 } = x _ { 2 }	2 9 9 7 9 2 4 5 8
35_em_8	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k
34_em_243	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1
31_em_185	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	- P ( V _ { 2 } - V _ { 1 } )
RIT_2014_126	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { 1 } { 1 - z ^ { - 1 } }
27_em_102	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim _ { a \rightarrow \infty } f ( a )
514_em_341	WRONG	a ^ { 2 } + b ^ { 2 }	\tan \alpha _ { i }
514_em_339	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { f ( a ) - f ( b ) } { a - b }
501_em_6	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9
RIT_2014_2	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\lim _ { x \rightarrow c } f ( x ) = L
516_em_378	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	5 j + 3 j
29_em_163	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	C _ { t } = C + C = 2 C
35_em_18	WRONG	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }	\pi \int _ { 0 } ^ { 1 } x d x
18_em_15	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	k = 1 0 0 0 0 0 0 0 0 0
RIT_2014_192	WRONG	\frac { \frac { \frac { x _ { 4 } } { x _ { 3 } } } { x _ { 2 } } } { x _ { 1 } }	\frac { \log _ { b } x } { \log _ { b } a }
28_em_144	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	\sum _ { i } k _ { i }
37_em_22	WRONG	\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y	\int X ( x ) e ^ { - a x } a ^ { x } d x
514_em_335	WRONG	\frac { - b - \sqrt { b ^ { 2 } - 4 a c } } { 2 a }	\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }
506_em_63	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\sqrt { x } \sqrt { y } = \sqrt { x } y
23_em_57	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 }
RIT_2014_267	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f
RIT_2014_128	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	F _ { 2 } = 2 ^ { 2 ^ { 2 } } + 1 = 1 7
503_em_33	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\mu _ { e f f } = \mu _ { 0 } \mu _ { r }
RIT_2014_91	WRONG	\frac { x _ { 1 } } { \frac { x _ { 2 } } { \frac { x _ { 3 } } { x _ { 4 } } } }	\sum _ { r = 1 } ^ { n } r ^ { 3 }
509_em_98	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	\sigma _ { p } = \sqrt { \sigma _ { p } ^ { 2 } }
RIT_2014_44	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\sin 3 x - \sqrt { 3 } \cos 3 x = - \sqrt { 3 }
32_em_213	WRONG	\sin x - \sin y - \sin ( x - y )	\sqrt { a } \times \sqrt { b } = \sqrt { a b }
501_em_2	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	m _ { i } , v _ { i } , f _ { i }
28_em_134	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { n _ { A } } { n }
23_em_68	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { q - p } { \sqrt { p q } }
501_em_4	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	S u p E \leq S u p F
RIT_2014_266	WRONG	a ^ { 2 } + b ^ { 2 } = a ^ { 2 }	\sum \alpha = 3 p = - 2 1
503_em_26	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim _ { z \rightarrow z _ { 0 } } f ( z )
519_em_447	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 2 5 2 - 2 } { 5 }
516_em_380	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	4 + 4 - 4 + \sqrt { 4 }
RIT_2014_237	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0
RIT_2014_255	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	m _ { k } = p _ { k } - p _ { k - 1 }
RIT_2014_148	WRONG	a ^ { x } + b ^ { x } + \frac { c } { 2 }	\frac { 5 } { 6 } \neq \frac { 4 } { 3 }
RIT_2014_288	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\log ( \frac { a } { b } ) = \log ( a ) - \log ( b )
35_em_12	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\int \frac { 1 } { p } d p = \int \frac { z } { a } d t
