Test Year: 2014
Total: 985, Correct: 317, ExpRate: 32.18%
----------------------------------------
Image	Status	Prediction	GroundTruth
29_em_160	CORRECT	\sum a _ { j } x _ { j }	\sum a _ { j } x _ { j }
518_em_424	CORRECT	2 \tan x	2 \tan x
513_em_309	WRONG	( c + i d ) ( c - i \cdot d )	( c + i d ) ( c - i d )
34_em_239	WRONG	A ^ { x } - k \geq y _ { 2 }	\Delta x \Delta k \geq 1 / 2
503_em_34	CORRECT	\frac { \sin ( k ) } { k }	\frac { \sin ( k ) } { k }
510_em_106	WRONG	\sqrt { a b = \sqrt { a } \sqrt { 6 }	\sqrt { a b } = \sqrt { a } \sqrt { b }
20_em_35	WRONG	u \geq 0	\mu \geq 0
511_em_264	WRONG	( e ^ { 8 } - 9 ) / 0	( e ^ { 8 } - 9 ) / 9
RIT_2014_14	WRONG	\sum f x = 0	\sum f _ { x } = 0
36_em_32	CORRECT	\lim _ { x \rightarrow 0 } f ( x )	\lim _ { x \rightarrow 0 } f ( x )
519_em_450	CORRECT	z \rightarrow - z	z \rightarrow - z
501_em_24	WRONG	\log \theta = b \log ^ { 2 }	\log v = b \log 2
28_em_143	WRONG	[ [ s ] ] = [ s ]	[ [ S ] ] = [ S ]
RIT_2014_37	WRONG	\cos ( z ) + i \alpha ( z )	\cos ( z ) + i \sin ( z )
20_em_40	CORRECT	\sqrt { 4 x ^ { 5 } + x }	\sqrt { 4 x ^ { 5 } + x }
37_em_23	WRONG	\sum P _ { i } = \sum P _ { f }	\sum p _ { i } = \sum p _ { f }
RIT_2014_133	WRONG	0 \leq x \leq 2 +	0 \leq x \leq 2 \pi
RIT_2014_51	WRONG	4 0 0 0 . 0 , 0	1 , 0 0 0 _ { , } 0 0 0 _ { , } 0 0 0
503_em_29	CORRECT	\sin \phi + c	\sin \phi + c
RIT_2014_235	CORRECT	\lim _ { x \rightarrow c } f ( x )	\lim _ { x \rightarrow c } f ( x )
RIT_2014_234	WRONG	\frac { 1 - 8 } { 1 1 \beta }	\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } }
34_em_246	WRONG	u = ( v _ { x } v y ^ { z } )	v = ( v _ { x } v _ { y } v _ { z } )
RIT_2014_209	CORRECT	\int 3 \sin x d x	\int 3 \sin x d x
RIT_2014_18	WRONG	\int d x = \int s ^ { t } d t	\int d _ { X } = \int g t d t
32_em_224	CORRECT	z = \sqrt { 3 } ( \sqrt { 2 } + i )	z = \sqrt { 3 } ( \sqrt { 2 } + i )
516_em_384	WRONG	x _ { R } x y _ { R } + y _ { R } y _ { R }	x _ { k } x y _ { k } + y _ { k } y y _ { k }
23_em_58	CORRECT	z ^ { d } + z	z ^ { d } + z
37_em_0	WRONG	q \theta = g \sin \theta _ { \theta }	g _ { \theta } = g \sin \theta
32_em_218	WRONG	g ^ { 2 } = 9 g = e	g ^ { 2 } = g g = e
18_em_6	WRONG	q ( b ) - q ( a ) = b - a	g ( b ) - g ( a ) = b - a
513_em_304	WRONG	\lim \Delta = 2 \pi r	\pi d = 2 \pi r
RIT_2014_279	CORRECT	4 - 4 + 4 - \sqrt { 4 }	4 - 4 + 4 - \sqrt { 4 }
RIT_2014_243	WRONG	\sum _ { n = 0 } ^ { 1 } ( 2 n + 1 )	\sum _ { n = 5 } ^ { 1 0 } ( 2 _ { n } + 1 )
RIT_2014_142	CORRECT	\frac { 1 } { \sqrt { k + 1 } }	\frac { 1 } { \sqrt { k + 1 } }
511_em_267	WRONG	\frac { \sin } { b } = \sqrt { \frac { a } { b } }	\frac { \sqrt { a } } { \sqrt { b } } = \sqrt { \frac { a } { b } }
519_em_459	WRONG	1 = \frac { x } { N }	1 = \frac { Y } { Y }
RIT_2014_32	WRONG	\int m \geq d x	\int \sin x d x
RIT_2014_104	WRONG	- 2 \leq X \leq 2	- 2 \leq x \leq 2
512_em_280	WRONG	3 0 0 3	3 . 0 0 0 0 0 0 0 3
518_em_428	WRONG	1 1 1 0 0 0 1 1 2	1 1 1 0 0 0 1 1 _ { 2 }
20_em_29	WRONG	E - \infty , \alpha )	( - \infty , \infty )
RIT_2014_60	WRONG	3 X + 1 = A ( X + 1 ) + X	3 x + 1 = A ( x + 1 ) + B x
RIT_2014_253	WRONG	y ^ { 1 } \{ ( \frac { 1 } { 5 } ) ^ { x } \leq ( \frac { 1 } { n } ) ^ { b }	( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b }
32_em_200	CORRECT	\frac { \pi } { 8 }	\frac { \pi } { 8 }
RIT_2014_241	CORRECT	\sqrt { a } \sqrt { a } = a	\sqrt { a } \sqrt { a } = a
RIT_2014_87	WRONG	9 ^ { n } + ( \frac { 1 } { q } ) ^ { n }	a ^ { n } + ( \frac { 1 } { a } ) ^ { n }
RIT_2014_88	WRONG	\frac { 4 + 4 } { 4 + y }	\frac { 4 + 4 } { 4 + 4 }
RIT_2014_135	WRONG	b ^ { \prime \prime } b ^ { X } = X	b ^ { \log _ { b } X } = X
26_em_97	CORRECT	\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 }	\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 }
503_em_31	WRONG	\frac { 1 5 \pi } { j }	- \frac { 1 5 \pi } { 8 }
RIT_2014_10	WRONG	A + A + \beta + B + c	A + A + B + B + C
23_em_67	CORRECT	2 ( ( x + 2 ) ^ { 2 } - 4 + 1 )	2 ( ( x + 2 ) ^ { 2 } - 4 + 1 )
37_em_5	WRONG	\frac { \sqrt { 2 + \sqrt { 2 } } { 2 }	\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 }
34_em_236	WRONG	\frac { 1 } { 2 5 } [ 5 y + 8 y + 1 6 - 1 6 ]	\frac { 1 } { 2 5 } [ y ^ { 2 } - 8 y + 1 6 - 1 6 ]
RIT_2014_81	CORRECT	0 < x < \sqrt { 2 }	0 < x < \sqrt { 2 }
RIT_2014_297	CORRECT	( z + 1 ) ( z + 2 )	( z + 1 ) ( z + 2 )
23_em_62	CORRECT	t ^ { 2 } + t + x	t ^ { 2 } + t + x
RIT_2014_158	WRONG	\sum _ { I = 1 } ^ { \infty } \frac { 1 } { 2 }	\sum _ { i = 1 } ^ { \infty } \frac { 1 } { 2 }
RIT_2014_75	WRONG	\sqrt { \frac { x } { y } = \sqrt { x } } { \sqrt { y } }	\sqrt { \frac { x } { y } } = \frac { \sqrt { x } } { \sqrt { y } }
RIT_2014_68	WRONG	e ^ { + t } \cos 2 +	e ^ { - t } \cos 2 ^ { t }
513_em_301	CORRECT	\sin ( - B ) = - \sin B	\sin ( - B ) = - \sin B
27_em_114	CORRECT	\int \sin 2 \theta d \theta	\int \sin 2 \theta d \theta
518_em_419	CORRECT	p ^ { \alpha } - p ^ { \alpha - 1 }	p ^ { \alpha } - p ^ { \alpha - 1 }
18_em_8	WRONG	x _ { 4 L } \leq x _ { L L }	x _ { L L L } \leq x _ { L L }
28_em_145	WRONG	f ( x ) = \frac { \infty } { \alpha }	f ( x ) = \frac { \infty } { \infty }
36_em_29	WRONG	c _ { 1 } y _ { 1 } + c _ { 2 } y _ { 2 }	C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 }
511_em_268	CORRECT	\log ( 1 + x )	\log ( 1 + x )
35_em_24	WRONG	\sqrt { ( \frac { b x } { x } ) ^ { 2 } + ( \frac { 0 } { y } ) ^ { 2 } }	\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } }
32_em_219	CORRECT	E _ { 1 } < E < E _ { 2 }	E _ { 1 } < E < E _ { 2 }
RIT_2014_27	WRONG	\log _ { b } ( y ^ { a } ) = a _ { b } ( y )	\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y )
RIT_2014_308	WRONG	\pm ( b ) - \pm ( a )	F ( b ) - F ( a )
26_em_92	WRONG	- \frac { H r } { 8 }	- \frac { 1 1 \pi } { 8 }
508_em_84	WRONG	2 = a + b _ { 1 }	z = a + b j
18_em_18	WRONG	\theta _ { 3 } = a \pm + a _ { 2 }	\theta _ { 3 } = \theta _ { 1 } + \theta _ { 2 }
508_em_88	WRONG	f ( a ) b ( b ) = f ( a + b )	f ( a ) f ( b ) = f ( a + b )
513_em_314	WRONG	\int \limits _ { 1 } ^ { 1 } f ( z ) - 1 2 ^ { 2 } ) d x	\int _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x
RIT_2014_230	WRONG	( x ^ { 2 } y ^ { 2 } ) ^ { 2 } - 2 x ) ^ { 2 }	( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 }
37_em_14	CORRECT	\lim _ { x \rightarrow 0 } f ( x ) = 0	\lim _ { x \rightarrow 0 } f ( x ) = 0
31_em_192	WRONG	\int \limits _ { a } ^ { a } f ( x ) d x	\int _ { a } ^ { x } f ( x ) d x
28_em_141	CORRECT	\frac { 2 A B } { A + B }	\frac { 2 A B } { A + B }
36_em_36	WRONG	L t = L + L = 2 b	L _ { t } = L + L = 2 L
513_em_317	WRONG	\frac { \pi x } { 7 } = \frac { 1 4 } { 7 }	\frac { 7 x } { 7 } = \frac { 1 4 } { 7 }
29_em_162	WRONG	\frac { f ^ { ' } ( x ) } { q ^ { ' } ( n ) }	\frac { f \prime ( x ) } { g \prime ( x ) }
26_em_98	CORRECT	( \sqrt { 2 } x + 2 ) ( x + 3 )	( \sqrt { 2 } x + 2 ) ( x + 3 )
RIT_2014_274	CORRECT	\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b )	\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b )
513_em_322	WRONG	x _ { 4 } \leq x ^ { L }	x _ { L L } \leq x _ { L }
RIT_2014_92	WRONG	\frac { q } { 2 } \times a ^ { X }	\frac { d } { d x } a ^ { x }
RIT_2014_239	WRONG	\frac { z ^ { - 1 } ( 1 + z ) } { ( - z ) ^ { - 1 } ) ^ { 3 } }	\frac { z ^ { - 1 } ( 1 + z ^ { - 1 } ) } { ( 1 - z ^ { - 1 } ) ^ { 3 } }
RIT_2014_15	CORRECT	\sum _ { n = 1 } ^ { \infty } x _ { n }	\sum _ { n = 1 } ^ { \infty } x _ { n }
RIT_2014_21	CORRECT	\sum _ { i = 1 } ^ { n + 1 } i	\sum _ { i = 1 } ^ { n + 1 } i
29_em_161	WRONG	f ( z _ { 0 } ) = \lim _ { z } z _ { 0 } f ( z )	f ( z _ { 0 } ) = \lim _ { z \rightarrow z _ { 0 } } f ( z )
35_em_0	CORRECT	2 9 9 7 9 2 4 5 8	2 9 9 7 9 2 4 5 8
35_em_8	CORRECT	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k
34_em_243	WRONG	\frac { 1 } { \sqrt { \pi } } = 1	\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1
31_em_185	WRONG	- P ( v _ { 2 } - v _ { 1 } )	- P ( V _ { 2 } - V _ { 1 } )
RIT_2014_126	CORRECT	\frac { 1 } { 1 - z ^ { - 1 } }	\frac { 1 } { 1 - z ^ { - 1 } }
27_em_102	CORRECT	\lim _ { a \rightarrow \infty } f ( a )	\lim _ { a \rightarrow \infty } f ( a )
514_em_341	WRONG	\lim \alpha _ { c }	\tan \alpha _ { i }
514_em_339	WRONG	\frac { f ( a ) - f _ { a } ( b ) } { a - b }	\frac { f ( a ) - f ( b ) } { a - b }
501_em_6	WRONG	f ( 1 9 9 9 9 ) = 3 9 . 9 9 9 9	f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9
RIT_2014_2	WRONG	\lim _ { x \rightarrow c } f ( x ) = c	\lim _ { x \rightarrow c } f ( x ) = L
516_em_378	WRONG	5 5 + 3 8	5 j + 3 j
29_em_163	WRONG	C t = c + c = 2 C	C _ { t } = C + C = 2 C
35_em_18	WRONG	A _ { 0 } ^ { 1 } | x d n	\pi \int _ { 0 } ^ { 1 } x d x
18_em_15	WRONG	k = E 0 0	k = 1 0 0 0 0 0 0 0 0 0
RIT_2014_192	WRONG	\frac { \log _ { b } x } { \sqrt { b ^ { a } }	\frac { \log _ { b } x } { \log _ { b } a }
28_em_144	WRONG	\sum _ { i } \pi _ { i }	\sum _ { i } k _ { i }
37_em_22	WRONG	\int X ( x ) e ^ { - a x } \alpha ^ { x } d x	\int X ( x ) e ^ { - a x } a ^ { x } d x
514_em_335	WRONG	\frac { \sqrt { 2 - \sqrt { 2 } } { 2 }	\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }
506_em_63	WRONG	\sqrt { x } \sqrt { y } = \sqrt { x y }	\sqrt { x } \sqrt { y } = \sqrt { x } y
23_em_57	CORRECT	\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 }	\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 }
RIT_2014_267	WRONG	\int _ { a } ^ { a } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f	\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f
RIT_2014_128	WRONG	F _ { 2 } = 2 ^ { 2 } + 1 = 1 7	F _ { 2 } = 2 ^ { 2 ^ { 2 } } + 1 = 1 7
503_em_33	WRONG	M _ { e } f 8 = \mu _ { 0 } 4 r r	\mu _ { e f f } = \mu _ { 0 } \mu _ { r }
RIT_2014_91	CORRECT	\sum _ { r = 1 } ^ { n } r ^ { 3 }	\sum _ { r = 1 } ^ { n } r ^ { 3 }
509_em_98	WRONG	\sigma _ { p } = \sqrt { \sigma ^ { 2 } }	\sigma _ { p } = \sqrt { \sigma _ { p } ^ { 2 } }
RIT_2014_44	WRONG	\alpha 3 x - \sqrt { 3 } \cos 3 x = - \sqrt { 3 }	\sin 3 x - \sqrt { 3 } \cos 3 x = - \sqrt { 3 }
32_em_213	WRONG	\sqrt { a } x \sqrt { b } = \sqrt { a \} }	\sqrt { a } \times \sqrt { b } = \sqrt { a b }
501_em_2	WRONG	m _ { i } , v _ { , } , f _ { i }	m _ { i } , v _ { i } , f _ { i }
28_em_134	CORRECT	\frac { n _ { A } } { n }	\frac { n _ { A } } { n }
23_em_68	WRONG	\frac { a - p } { \sqrt { p } }	\frac { q - p } { \sqrt { p q } }
501_em_4	WRONG	\sin p E \leq \sin p	S u p E \leq S u p F
RIT_2014_266	CORRECT	\sum \alpha = 3 p = - 2 1	\sum \alpha = 3 p = - 2 1
503_em_26	WRONG	\lim _ { z \rightarrow z _ { 0 } f ( z )	\lim _ { z \rightarrow z _ { 0 } } f ( z )
519_em_447	CORRECT	\frac { 2 5 2 - 2 } { 5 }	\frac { 2 5 2 - 2 } { 5 }
516_em_380	CORRECT	4 + 4 - 4 + \sqrt { 4 }	4 + 4 - 4 + \sqrt { 4 }
RIT_2014_237	CORRECT	y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0	y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0
RIT_2014_255	WRONG	m _ { \pi } = p _ { k } - p _ { k } - |	m _ { k } = p _ { k } - p _ { k - 1 }
RIT_2014_148	CORRECT	\frac { 5 } { 6 } \neq \frac { 4 } { 3 }	\frac { 5 } { 6 } \neq \frac { 4 } { 3 }
RIT_2014_288	CORRECT	\log ( \frac { a } { b } ) = \log ( a ) - \log ( b )	\log ( \frac { a } { b } ) = \log ( a ) - \log ( b )
35_em_12	WRONG	\sqrt { \frac { p } { p } = \int \frac { 2 } { a p } d t	\int \frac { 1 } { p } d p = \int \frac { z } { a } d t
RIT_2014_55	CORRECT	a = - 2 x y - 2 y ^ { 2 }	a = - 2 x y - 2 y ^ { 2 }
513_em_323	CORRECT	\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 }	\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 }
519_em_458	WRONG	\frac { a c + t } { C }	\frac { a c + b } { c }
37_em_1	WRONG	p _ { i } = - b _ { 2 } + p _ { 5 } - p 6	p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 }
RIT_2014_252	CORRECT	\cos \alpha + i \sin \alpha	\cos \alpha + i \sin \alpha
505_em_50	WRONG	t n ( - \theta ) = - \tan ( \theta )	\tan ( - \theta ) = - \tan ( \theta )
32_em_222	WRONG	\frac { \mu a } { d c } = \frac { C } { a }	\frac { d a } { d c } = \frac { c } { a }
36_em_45	CORRECT	x + ( - x ) \geq 0 + ( - x )	x + ( - x ) \geq 0 + ( - x )
RIT_2014_251	CORRECT	\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 }	\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 }
18_em_20	WRONG	\frac { 1 } { p } + \frac { 1 } { q } = I	\frac { 1 } { p } + \frac { 1 } { q } = 1
520_em_465	WRONG	h ( s ) = \frac { 1 } { ( + s }	h ( s ) = \frac { 1 } { 1 + s T }
507_em_68	CORRECT	3 x ^ { 3 } e ^ { 3 x }	3 x ^ { 3 } e ^ { 3 x }
518_em_429	WRONG	8 \times x = \infty	\infty \times \infty = \infty
513_em_321	WRONG	q _ { 1 } , q _ { 2 } 1 , q _ { m }	q _ { 1 } , q _ { 2 } , \ldots , q _ { m }
RIT_2014_229	WRONG	\frac { d } { d \theta } \theta = \frac { 1 } { 2 8 \theta }	\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } }
RIT_2014_28	WRONG	\sqrt { \frac { 5 } { 4 } = \frac { \sqrt { 5 } } { 4 } = \frac { \sqrt { 5 } } { 2 }	\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 }
515_em_366	WRONG	a _ { 0 . 0 }	a _ { 0 } \ldots a _ { n }
RIT_2014_203	WRONG	\frac { i u ^ { 2 } } { 2 t }	\frac { \pi r ^ { 2 } } { 2 \pi }
RIT_2014_134	WRONG	( a + X ) - ( b + y ) = ( 2 - b )	( a + x ) - ( b + y ) = ( a - b )
35_em_23	WRONG	y = y _ { 0 } + m ( x - x _ { 0 } )	y = y _ { o } + m ( x - x _ { o } )
RIT_2014_113	CORRECT	\int \sin ( x ) \sin ( 2 x ) d x	\int \sin ( x ) \sin ( 2 x ) d x
508_em_81	CORRECT	c _ { 1 } + c _ { 2 } + c _ { 3 }	c _ { 1 } + c _ { 2 } + c _ { 3 }
37_em_19	CORRECT	- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }	- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }
RIT_2014_117	WRONG	\frac { 1 } { L ( k + 1 ) \pi ] }	\frac { 1 } { [ ( k + 1 ) \pi ] }
RIT_2014_259	WRONG	- \sum _ { i } p _ { r } \log _ { i } p _ { i }	- \sum _ { i } P _ { i } \log _ { n } P _ { i }
RIT_2014_70	WRONG	H + 1 + 1 + 1 = 5	1 + 1 + 1 + 1 + 1 = 5
505_em_56	WRONG	\frac { 1 } { \sqrt { 2 } } + \frac { 1 } { \sqrt { 2 } }	\frac { 1 } { \sqrt { 2 } } + \frac { 1 } { \sqrt { 2 } } i
501_em_20	WRONG	q = ( x _ { y } , y _ { 1 } , 3 _ { 1 } , y _ { y } )	q = ( x _ { q } , y _ { q } , z _ { q } , w _ { q } )
RIT_2014_226	WRONG	b ^ { + c - 1 } = b ^ { - 1 } a ^ { - 1 }	b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 }
36_em_31	WRONG	\frac { \sqrt { b ^ { 2 } } { \sqrt { 2 0 } }	\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } }
29_em_154	CORRECT	\frac { 4 z - 5 } { ( z - 1 ) ( z - 2 ) }	\frac { 4 z - 5 } { ( z - 1 ) ( z - 2 ) }
23_em_60	WRONG	\frac { 2 } { 3 } + \frac { 1 } { q } = ( \frac { 7 } { 9 } )	\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } )
516_em_396	WRONG	( \frac { a } { G } ) ^ { n } = \frac { a ^ { n } } { b ^ { n } }	( \frac { a } { b } ) ^ { n } = \frac { a ^ { n } } { b ^ { n } }
RIT_2014_159	WRONG	\frac { x ( X ( X x X ) X ) } { x X }	\frac { ( X ) ( X ) ( X ) ( X ) ( X ) } { ( X ) }
519_em_457	WRONG	\sqrt { x - 1 6 } = \sqrt { 7 1 6 } = \sqrt { g }	\sqrt { x - 1 6 } = \sqrt { 7 - 1 6 } = \sqrt { - 9 }
37_em_31	CORRECT	M = E - e \sin E	M = E - e \sin E
RIT_2014_244	WRONG	\mu ^ { 3 } + 3 x ^ { 2 } + 3 x + 1	1 x ^ { 3 } + 3 x ^ { 2 _ { + } } 3 x + 1
517_em_408	WRONG	\theta _ { 1 } , \theta _ { n }	\theta _ { 1 } , \ldots , \theta _ { n }
RIT_2014_72	WRONG	x ^ { 2 } + 5 / 6 x + y _ { 6 }	x ^ { 2 } + 5 / 6 x + 1 / 6
515_em_372	WRONG	\int - a e ^ { - 3 x } d x	\int - 9 e ^ { - 3 x } d x
36_em_26	CORRECT	\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 )	\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 )
513_em_316	WRONG	\lim _ { n } x _ { n } ( a ) - \sqrt { x } ( a )	\lim F _ { x _ { n } } ( a ) = F _ { x } ( a )
517_em_409	WRONG	1 ( i ) = ( 1 ) ( \frac { 1 } { 4 } )	1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } )
508_em_83	WRONG	( a , b _ { 3 } - a _ { 3 } b _ { 1 } )	( a _ { 1 } b _ { 3 } - a _ { 3 } b _ { 1 } )
RIT_2014_47	WRONG	\frac { f ( b ) - f G ) } { b - a }	\frac { f ( b ) - f ( a ) } { b - a }
RIT_2014_200	CORRECT	\lim _ { n \rightarrow \infty } y _ { n } = 0	\lim _ { n \rightarrow \infty } y _ { n } = 0
518_em_430	WRONG	\frac { a + 4 + 4 } { q }	\frac { 4 + 4 + 4 } { 4 }
512_em_277	CORRECT	a b ^ { 2 } + a ( b - c ) - b c ^ { 2 }	a b ^ { 2 } + a ( b - c ) - b c ^ { 2 }
31_em_183	CORRECT	\sqrt { 9 } \times \sqrt { 5 }	\sqrt { 9 } \times \sqrt { 5 }
28_em_142	CORRECT	\frac { 4 4 4 6 7 } { 3 8 9 7 3 }	\frac { 4 4 4 6 7 } { 3 8 9 7 3 }
508_em_87	CORRECT	v _ { v } = v \sin \theta	v _ { v } = v \sin \theta
26_em_90	WRONG	\int \frac { B } { \sqrt { 9 x - 3 8 } } d x	\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x
18_em_3	WRONG	q _ { q } , 2 , q _ { m }	q _ { 1 } , q _ { 2 } , \ldots , q _ { m }
RIT_2014_182	WRONG	\sum _ { i = 1 } ^ { \infty } ( a i - b i ) ^ { 2 }	\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 }
520_em_467	WRONG	\pm h , h ^ { 2 } = a ^ { 2 } \pm 1 b ^ { 2 }	\exists h , h ^ { 2 } = a ^ { 2 } + b ^ { 2 }
RIT_2014_105	WRONG	\sin \theta , \sin \theta _ { 2 }	\sin \theta _ { 1 } \sin \theta _ { 2 }
506_em_57	CORRECT	\frac { 4 } { 4 } + \frac { 4 } { 4 }	\frac { 4 } { 4 } + \frac { 4 } { 4 }
RIT_2014_215	WRONG	( \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } ) ( \frac { 1 } { 2 } - \frac { 1 } { 2 } + \frac { 3 } { 2 } )	( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i )
511_em_272	CORRECT	\tan ( - \theta ) = - \tan \theta	\tan ( - \theta ) = - \tan \theta
513_em_318	WRONG	z - w \neq w - z - \sigma	z - w \neq w - z
515_em_359	WRONG	( 4 / 3 , 2 \beta 3 , 4 / 3 )	( 4 / 3 , 2 / 3 , 4 / 3 )
RIT_2014_258	CORRECT	\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 }	\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 }
28_em_129	CORRECT	- \frac { 1 } { \sqrt { 2 } } ( \frac { b } { \sqrt { 2 } } - 0 )	- \frac { 1 } { \sqrt { 2 } } ( \frac { b } { \sqrt { 2 } } - 0 )
RIT_2014_184	WRONG	\lim _ { 6 \rightarrow \infty } f ( 6 ) = 0	\lim _ { b \rightarrow \infty } f ( b ) = 0
RIT_2014_204	WRONG	4 7 4 7 4 + 5 2 7 2 = 2 7 4 8	4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6
18_em_21	WRONG	+ 0 \pi \pm 1 1 0 + 4 0 0 \pm 0 2	1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 1 _ { 2 }
517_em_401	CORRECT	x ( t ) = x _ { 0 } ( t )	x ( t ) = x _ { 0 } ( t )
502_em_24	WRONG	6 1 \leq x \leq 6 y	6 1 \leq x \leq 6 9
509_em_96	CORRECT	x , y , z , t	x , y , z , t
RIT_2014_137	WRONG	1 - d = ( 1 - \frac { d ( m ) } { m } ) ^ { m }	1 - d = ( 1 - \frac { d ^ { ( m ) } } { m } ) ^ { m }
RIT_2014_23	CORRECT	1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 }	1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 }
515_em_352	WRONG	A A ^ { r } = t ^ { \prime } \pm A	A A ^ { T } = A ^ { T } A
32_em_209	WRONG	\frac { f } { a } = \frac { b } { F }	\frac { f } { a } = \frac { b } { f }
29_em_155	WRONG	3 ^ { 5 } + z = z	z ^ { 5 } + z = z
RIT_2014_157	WRONG	H _ { 2 } = 4 1 ( x ) ( 2 n _ { 2 } ( H _ { 3 }	C H _ { 2 } = C H C H _ { 2 } C H _ { 2 } C H _ { 3 }
517_em_400	CORRECT	\frac { a + b } { 2 }	\frac { a + b } { 2 }
37_em_26	CORRECT	\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x	\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x
RIT_2014_167	WRONG	\sqrt { C ^ { 2 } = 8 0 0 0 0 0 + 5 6 2 5 0 0 }	\sqrt { c ^ { 2 } } = \sqrt { 8 1 0 0 0 0 + 5 6 2 5 0 0 }
516_em_392	WRONG	- \sqrt { z - c } - \sqrt { z \cdot c }	- \sqrt { z - c } , + \sqrt { z - c }
516_em_379	WRONG	\lim _ { n \rightarrow \infty } f _ { n } ( x ) - \infty	\lim _ { n \rightarrow \infty } f _ { n } ( x ) = 0
520_em_466	WRONG	h x \prime = h _ { o } ( 1 - e ^ { - \frac { t } { x } )	\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { \lambda } } )
RIT_2014_295	WRONG	m _ { y \rightarrow y } f ( y )	\lim _ { y \rightarrow x } f ( x )
23_em_63	WRONG	F = \sqrt { \frac { F } { x } + F _ { 2 } ^ { y } }	F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } }
37_em_17	CORRECT	a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }	a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }
26_em_96	CORRECT	4 + 4 + \frac { 4 } { 4 }	4 + 4 + \frac { 4 } { 4 }
27_em_101	WRONG	1 + \sqrt { 5 } = x _ { 1 } + y _ { 5 } \sqrt { 5 }	1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 }
