Test Year: 2016
Total: 1147, Correct: 328, ExpRate: 28.60%
----------------------------------------
Image	Status	Prediction	GroundTruth
UN_123_em_499	WRONG	P \rightarrow \sqrt { - p ^ { 2 } }	p \rightarrow \sqrt { - p ^ { 2 } }
UN_123_em_517	CORRECT	r \sin \theta	r \sin \theta
UN_466_em_994	WRONG	a - \rightarrow \infty	x \rightarrow \infty
UN_116_em_328	WRONG	6 ^ { x } a ^ { y + n }	b ^ { x } a ^ { y + n }
UN_108_em_176	WRONG	( d + 1 + n ) x ( d + 1 + n )	( d + 1 + n ) \times ( d + 1 + n )
UN_103_em_62	CORRECT	1 - \sqrt { 1 - \sqrt { E } }	1 - \sqrt { 1 - \sqrt { E } }
UN_462_em_892	CORRECT	\int d x _ { 5 } \int d x _ { 6 }	\int d x _ { 5 } \int d x _ { 6 }
UN_114_em_309	WRONG	\sum _ { i } y _ { i }	\sum _ { i } Y _ { i }
UN_105_em_107	CORRECT	y = \cos ^ { 2 } z	y = \cos ^ { 2 } z
UN_124_em_518	CORRECT	b = \sin \alpha	b = \sin \alpha
UN_121_em_457	WRONG	\cdots a b \cdot c	\ldots b a b \ldots
UN_129_em_1048	CORRECT	\sin z < \beta	\sin z < \beta
UN_104_em_98	WRONG	8 . 3 9 3 3 9 8 8 2	8 , 3 9 3 3 9 8 5 8 2
UN_459_em_809	CORRECT	f ( x ) = \sqrt { x }	f ( x ) = \sqrt { x }
UN_110_em_226	CORRECT	\sin ^ { 2 } x	\sin ^ { 2 } x
UN_129_em_1044	WRONG	\frac { - 9 9 2 0 } { 9 9 9 }	- \frac { 9 9 2 0 } { 9 9 }
UN_453_em_652	CORRECT	A _ { j } = \sqrt { j ( j + 1 ) }	A _ { j } = \sqrt { j ( j + 1 ) }
UN_104_em_89	CORRECT	t = \sum _ { a } t _ { a }	t = \sum _ { a } t _ { a }
UN_458_em_780	WRONG	z = t 3 n n	z = \tan x
UN_128_em_1003	CORRECT	6 + 6 + 1 6 = 2 8	6 + 6 + 1 6 = 2 8
UN_118_em_388	WRONG	F ( y ( R ) ) e ^ { - y } ( R )	F ( y ( r ) ) e ^ { - y ( r ) }
UN_103_em_65	WRONG	\sin ^ { 2 } \theta	\sin ^ { 2 } \sigma
UN_452_em_638	WRONG	\int d ^ { 3 } \times d ^ { 3 } y	\int d ^ { 3 } x d ^ { 3 } y
UN_116_em_325	WRONG	x 1 = x \cos \theta	x _ { 1 } = x \cos \theta
UN_119_em_395	CORRECT	- \sqrt { 2 ( 2 - \sqrt { 2 } ) }	- \sqrt { 2 ( 2 - \sqrt { 2 } ) }
UN_452_em_629	WRONG	\lim _ { r \rightarrow 0 } ( r )	\lim _ { r \rightarrow 0 } c ( r )
UN_451_em_605	WRONG	x ^ { 0 } X ^ { 2 } X ^ { 3 }	x ^ { 0 } x ^ { 1 } x ^ { 2 } x ^ { 3 }
UN_128_em_1020	WRONG	c a _ { c } y ^ { a } y ^ { b } y ^ { C }	c _ { a b c } y ^ { a } y ^ { b } y ^ { c }
UN_122_em_472	WRONG	x - x _ { 0 }	x - x _ { o }
UN_121_em_465	WRONG	- \frac { 1 } { \theta } c ^ { 3 }	- \frac { 1 } { 8 } c ^ { 3 }
UN_462_em_888	CORRECT	( x y + y x ) / 2	( x y + y x ) / 2
UN_119_em_415	CORRECT	x + x ( a )	x + x ( a )
UN_463_em_922	CORRECT	\frac { 1 } { 2 } + \frac { 1 } { 2 } = 1	\frac { 1 } { 2 } + \frac { 1 } { 2 } = 1
UN_112_em_275	WRONG	\sqrt { \frac { 2 } { g - 3 \sqrt { 5 } } }	\sqrt { \frac { 2 } { 9 - 3 \sqrt { 5 } } }
UN_103_em_58	WRONG	p \sqrt { h } + ( x )	\int \sqrt { h } T ( x )
UN_101_em_15	CORRECT	\frac { 1 } { \sqrt { \pi } }	\frac { 1 } { \sqrt { \pi } }
UN_122_em_482	WRONG	\sin 7 L	\sin \gamma L
UN_130_em_1052	WRONG	E a n \theta = B	\tan \phi = B
UN_105_em_102	WRONG	x ^ { 8 } + c x ^ { 9 }	x ^ { 8 } + i x ^ { 9 }
UN_103_em_52	WRONG	y x = 9 x y	y x = q x y
UN_451_em_615	WRONG	\frac { 1 } { 3 } ( \frac { 1 } { \beta ^ { 2 } } - \frac { n } { 2 } )	\frac { 1 } { 3 } ( - \frac { 2 } { \beta ^ { 2 } } - n _ { a } ^ { 2 } )
UN_108_em_177	WRONG	y _ { 1 } y _ { 2 } | y _ { 2 } y _ { 1 } = 0	y _ { 1 } y _ { 2 } + y _ { 2 } y _ { 1 } = 0
UN_116_em_332	WRONG	w ^ { 2 } ( \alpha ) g ^ { p }	\tan ^ { 2 } ( \alpha ) g ^ { P }
UN_109_em_216	WRONG	\sqrt { y } \sqrt { 2 } = 8 \pi	\int \sqrt { g } R = 8 \pi
UN_454_em_680	WRONG	( \frac { 4 } { 4 } , \frac { q } { 4 } )	( \frac { 4 } { 9 } , \frac { 4 } { 9 } )
UN_105_em_100	WRONG	m ^ { a } m b m c	m ^ { a } m ^ { b } m ^ { c }
UN_117_em_353	CORRECT	\frac { 7 } { 1 6 } + 7	\frac { 7 } { 1 6 } + 7
UN_119_em_398	WRONG	z = \int _ { d y } \sqrt { 8 ( y ) }	z = \int d y \sqrt { f ( y ) }
UN_452_em_642	WRONG	x _ { 2 } < x < x	x _ { 2 } < x < x _ { 1 }
UN_452_em_633	WRONG	\sum _ { a } ^ { a } a _ { a } a	\sum _ { a } A ^ { 0 } _ { a a }
UN_105_em_111	WRONG	\sqrt { 2 n k + 1 }	\sqrt { 2 n _ { k } + 1 }
UN_458_em_782	CORRECT	f ( x ) = \sin x	f ( x ) = \sin x
UN_455_em_707	WRONG	\frac { 7 } { 1 6 } + g	\frac { 7 } { 1 6 } + 9
UN_462_em_887	CORRECT	- \sin ^ { 2 } \theta	- \sin ^ { 2 } \theta
UN_101_em_9	WRONG	t x t = 1 + t	t \times t = 1 + t
UN_454_em_699	WRONG	\sin \theta = F _ { 6 }	\sin \theta = F _ { 0 6 }
UN_125_em_544	WRONG	( x + y , n ^ { n }	( x + y ) ^ { n }
UN_109_em_204	WRONG	2 ^ { 7 / 9 } 3 ^ { - 1 3 }	2 ^ { - 7 / 9 } 3 ^ { - 1 / 3 }
UN_106_em_142	WRONG	[ C - P ] + [ B ] = [ A ]	[ C [ - 1 ] ] + [ B ] = [ A ]
UN_455_em_723	WRONG	n n	\pi \pi
UN_119_em_396	CORRECT	y = \cos ( 2 x )	y = \cos ( 2 x )
UN_119_em_399	WRONG	\theta \times \sqrt { 0 }	\infty \times \infty
UN_125_em_560	WRONG	\alpha = \cos 2 x	z = \cos { 2 x }
UN_458_em_788	CORRECT	\frac { 1 } { 2 \sqrt { 2 - \sqrt { 3 } } }	\frac { 1 } { 2 \sqrt { 2 - \sqrt { 3 } } }
UN_107_em_161	CORRECT	\sin \theta \neq 0	\sin \theta \neq 0
UN_107_em_154	WRONG	\int d x , d \alpha	\int d x _ { 1 } d x _ { 2 }
UN_123_em_514	WRONG	\int B ( x ) 0 | x	\int \beta ( x ) d x
UN_451_em_603	WRONG	2 ^ { - \frac { q } { 3 } } ^ { - \frac { 1 } { 3 } }	2 ^ { - \frac { 1 } { 9 } } 3 ^ { - \frac { 1 } { 3 } }
UN_124_em_541	WRONG	x ^ { \prime } ( y ) = g ( y ) x ( 1 )	x ^ { \prime } ( j ) = g ( j ) x ( j )
UN_134_em_1146	CORRECT	1 9 9 \times 1 9 9	1 9 9 \times 1 9 9
UN_117_em_366	WRONG	f x = x - [ x ]	f _ { x } = x - [ x ]
UN_459_em_806	WRONG	x ^ { 7 } + i x ^ { 8 }	X ^ { 7 } + i X ^ { 8 }
UN_459_em_804	WRONG	\sum _ { i = 1 } ^ { i } \pi _ { i }	\sum _ { i } H _ { i } H _ { i }
UN_108_em_185	CORRECT	f ^ { - 1 } ( z ) = \tan z	f ^ { - 1 } ( z ) = \tan z
UN_123_em_494	CORRECT	\sin \pi \alpha	\sin \pi \alpha
UN_121_em_453	CORRECT	\tan \beta = 1	\tan \beta = 1
UN_464_em_947	WRONG	[ 2 ] / 3 ] = ( 2 ] + 1 4 ]	[ 2 ] [ 3 ] = [ 2 ] + [ 4 ]
UN_463_em_906	CORRECT	\frac { 1 + \sqrt { 5 } } { 2 }	\frac { 1 + \sqrt { 5 } } { 2 }
UN_108_em_187	CORRECT	y _ { 0 } \leq y \leq L	y _ { 0 } \leq y \leq L
UN_451_em_600	WRONG	x = [ x ] + f _ { n }	x = [ x ] { + } f _ { x }
UN_105_em_124	WRONG	a _ { 1 } ( y ) ^ { 2 } + ( y ) , ( y ) ^ { 2 }	a _ { 1 } ( y ) ^ { 2 } + c _ { 1 } ( y ) ^ { 2 }
UN_455_em_717	WRONG	\sqrt { x ^ { n } w ( x ) d n	\int x ^ { n } u ( x ) d x
UN_112_em_280	CORRECT	2 \pi n = \int B	2 \pi n = \int B
UN_453_em_669	WRONG	\int n ^ { 1 \infty } x ^ { G } \sqrt { R }	\int d ^ { 1 0 } x \sqrt { G } R
UN_109_em_200	CORRECT	\sin ( k _ { n } x )	\sin ( k _ { n } x )
UN_461_em_853	CORRECT	T ( x ) = \tan x	T ( x ) = \tan x
UN_454_em_696	WRONG	1 - V = z + x - z x	1 - v = z + x - z x
UN_465_em_964	CORRECT	x \geq \sqrt { - b }	x \geq \sqrt { - b }
UN_121_em_451	WRONG	( 2 ] = \frac { \sqrt { 2 } } { \sqrt { 3 - 1 } }	[ 2 ] = \frac { \sqrt { 2 } } { \sqrt { 3 } - 1 }
UN_461_em_859	WRONG	( 9 ^ { \frac { 1 } { 2 } } - q ^ { - 2 } ) ^ { - 2 }	( q ^ { \frac { 1 } { 2 } } - q ^ { - \frac { 1 } { 2 } } ) ^ { - 2 }
UN_458_em_792	WRONG	\sum _ { \alpha } c \alpha E ^ { \alpha }	\sum _ { \alpha } c _ { \alpha } E ^ { \alpha }
UN_133_em_1134	WRONG	\frac { 1 } { b } n ( n + 1 ) ( n + 2 )	\frac 1 6 n ( n + 1 ) ( n + 2 )
UN_129_em_1027	WRONG	\sum c _ { n } = \sum c x	\sum d _ { n } = \sum d _ { x }
UN_108_em_189	CORRECT	f ^ { \frac { 1 } { 3 } } r \sin \theta	f ^ { \frac { 1 } { 3 } } r \sin \theta
UN_455_em_704	WRONG	\sum _ { i } \frac { x ^ { i } } { j ^ { 1 } }	\sum _ { j } \frac { x ^ { j } } { j ! }
UN_106_em_129	WRONG	1 1 + 0 . 0 ( i	1 . 1 + 0 . 0 1 i
UN_128_em_1006	CORRECT	a + x b + y b ^ { \prime }	a + x b + y b ^ { \prime }
UN_462_em_886	CORRECT	q ^ { 2 } = \tan \theta	q ^ { 2 } = \tan \theta
UN_131_em_1079	WRONG	\lim q _ { n } = a	\lim q _ { n } = \alpha
UN_105_em_103	WRONG	\beta = - y _ { 4 } - \tan ( \frac { A } { 2 } )	B = - \frac { 1 } { 4 } \tan ( \frac { p \pi } { 2 } )
UN_452_em_632	WRONG	x ^ { g - 1 } g y = x y	x g ^ { - 1 } g y = x y
UN_119_em_417	WRONG	y \rightarrow \sqrt { m y }	y \rightarrow \sqrt { n } y
UN_455_em_718	WRONG	( \frac { 1 } { 1 0 } , \frac { 1 } { 1 0 } )	( \frac { 1 } { 1 8 } , \frac { 1 } { 1 8 } )
UN_466_em_978	WRONG	y ^ { i } y ^ { i } = y ^ { i + j }	y ^ { i } y ^ { j } = y ^ { i + j }
UN_105_em_113	CORRECT	y = x _ { 0 } - x	y = x _ { 0 } - x
UN_129_em_1049	WRONG	x = \sqrt { 2 } c \cos \theta	x = \sqrt { 2 c } \cos \theta
UN_115_em_314	WRONG	g \geq x \geq 0	y \geq x \geq 0
UN_126_em_582	WRONG	x ^ { p + 1 } - x 9	x ^ { p + 1 } - x ^ { 9 }
UN_130_em_1068	WRONG	\cos ^ { 2 } ( + \sqrt { c } ) = 0	\cos ^ { 2 } ( t \sqrt { C } ) = 0
UN_130_em_1060	CORRECT	x \rightarrow x	x \rightarrow x
UN_124_em_542	WRONG	- \frac { 7 } { 6 ^ { 7 5 } \sqrt { 5 5 }	- \frac { 7 } { 6 7 5 } \sqrt { 5 }
UN_466_em_987	WRONG	\sqrt [ r ( A , A ^ { b } A ^ { c } A ^ { d } )	T r ( A ^ { a } A ^ { b } A ^ { c } A ^ { d } )
UN_113_em_284	WRONG	\sum _ { i } d i = d	\sum _ { i } d _ { i } = d
UN_455_em_722	CORRECT	b = \sin \theta	b = \sin \theta
UN_133_em_1136	WRONG	2 ^ { \frac { p } { p + 1 } }	2 ^ { \frac } { p } { p + 1 }
UN_125_em_547	WRONG	- \frac { 1 } { 2 } \{ c ^ { \prime } c ^ { 2 }	- \frac { 1 } { 2 } \int C ^ { 1 } C ^ { 2 }
UN_104_em_76	WRONG	A B C = c B A	A B C = C B A
UN_106_em_145	CORRECT	\sum ( n + a ) ^ { - s }	\sum ( n + a ) ^ { - s }
UN_456_em_743	WRONG	a _ { 0 } = \frac { m } { \sqrt { v } \pi }	a _ { 0 } = \frac { 1 } { m v } \sqrt { \frac { 6 } { 1 1 } }
UN_460_em_846	WRONG	x \geq 3 \geq z	x \geq y \geq z
UN_122_em_480	WRONG	\beta _ { 2 3 } = r _ { n } , \theta	B _ { 2 3 } = \tan \theta
UN_452_em_634	WRONG	\frac { 1 } { 2 } f _ { o } ^ { b } ( c ^ { b }	\frac { 1 } { 2 } f _ { b c } ^ { a } c ^ { b }
UN_124_em_539	CORRECT	x ^ { p } \log x	x ^ { p } \log x
UN_128_em_1024	WRONG	\frac { q ^ { 2 } \pi } { 9 } \sqrt { \frac { \sqrt { a - 1 } } { a }	\frac { { q ^ { 2 } \sqrt { \pi } } } { { 2 g } } \sqrt { \frac { a - 1 } { { a } } }
UN_133_em_1123	CORRECT	c = c _ { 1 } + c _ { 2 }	c = c _ { 1 } + c _ { 2 }
UN_111_em_251	WRONG	P ^ { x } p ^ { x }	P ^ { x } P ^ { x }
UN_462_em_889	WRONG	\frac { - 4 \sqrt { 3 } - 2 } { n }	- \frac { 4 \sqrt { 3 } - 2 } { 1 1 }
UN_456_em_735	WRONG	m = 2 \tan \Delta	m = 2 \tan \Delta \pi
UN_456_em_748	WRONG	f \times ( y ) = f 1 y + x )	f _ { x } ( y ) = f ( y + x )
UN_456_em_727	WRONG	x ^ { a . a }	x ^ { a _ { 1 } \ldots a _ { n } }
UN_124_em_522	WRONG	x ^ { i } + d x ^ { 4 }	x ^ { i } + d x ^ { i }
UN_453_em_671	WRONG	9 ^ { \frac { 1 } { 2 } - 2 ^ { - \frac { 1 } { 2 } }	q ^ { \frac } { 1 } { 2 } - q ^ { - \frac { 1 } { 2 } }
UN_112_em_265	WRONG	k \theta = k \sqrt { 7 8 }	\tan \theta = F _ { 7 8 }
UN_461_em_851	WRONG	\sum _ { a } ^ { n } a _ { a }	\sum _ { a } n _ { a }
UN_104_em_79	CORRECT	x = - 2 + \sqrt { 3 }	x = - 2 + \sqrt { 3 }
UN_456_em_732	WRONG	x = | a - b 1 + 1 + 2	x = | a - b | + 1 + 2 n
UN_459_em_823	WRONG	\sum _ { a } j ^ { 0 } a + 1	\sum _ { a } j _ { a } + 1
UN_112_em_273	WRONG	( \frac { 5 } { \sqrt { 5 - \frac { s + \sqrt { 5 } ) ^ { 3 } } { 4 } }	( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } }
UN_460_em_840	WRONG	- \frac { 1 } { P 0 } d 3 0 }	- \frac { 1 } { 1 8 0 } \sqrt { 3 0 }
UN_456_em_747	WRONG	\sum _ { j } n _ { j } = \sum _ { j } m j	\sum _ { j } n _ { j } = \sum _ { j } m _ { j }
UN_457_em_759	CORRECT	y = \sqrt { 2 } c \sin \theta	y = \sqrt { 2 } c \sin \theta
UN_118_em_372	WRONG	| c ) = ( c _ { 1 } ) + c _ { 2 } | = 0	| c | = | c _ { 1 } | + | c _ { 2 } | = 0
UN_110_em_240	WRONG	k ( 1 ) = k ( ( ) )	k . y ( 1 ) = k . y ( 0 )
UN_124_em_534	WRONG	\frac { 1 } { x ^ { 0 } }	\frac { 1 } { x ^ { 6 } }
UN_128_em_1008	WRONG	S ( x ) = \sin ( x x )	s ( x ) = \sin ( \pi x )
UN_130_em_1057	CORRECT	a - b = ( a + b ) ( a - b )	a - b = ( a + b ) ( a - b )
UN_127_em_600	WRONG	x = [ x ] + f _ { x }	x = [ x ] { + } f _ { x }
UN_128_em_1012	WRONG	z ^ { \pi } \log z	z ^ { \frac { 1 } { 6 } } \log z
UN_463_em_903	WRONG	\frac { G } { \pi } x \frac { G } { H }	\frac { G } { H } \times \frac { G } { H }
UN_461_em_856	WRONG	f ( x + y ) - ( x ) - j ( y )	j ( x + y ) - j ( x ) - j ( y )
UN_101_em_5	WRONG	- 8 8 \times 1 0 + 7 }	- 8 . 8 \times 1 0 ^ { + 7 }
UN_120_em_442	WRONG	\sum _ { p } n _ { p } p	\sum _ { P } n _ { P } P
UN_451_em_614	CORRECT	\sin ^ { 2 } 2 q	\sin ^ { 2 } 2 q
UN_108_em_183	CORRECT	\frac { 1 } { 2 } ( f _ { 1 } ^ { 2 } + f _ { 2 } ^ { 2 } + f _ { 3 } ^ { 2 } )	\frac { 1 } { 2 } ( f _ { 1 } ^ { 2 } + f _ { 2 } ^ { 2 } + f _ { 3 } ^ { 2 } )
UN_464_em_927	WRONG	\frac { n ^ { r + 1 } } { 1 + 1 }	- \frac { n ^ { l + 1 } } { l + 1 }
UN_451_em_613	WRONG	- ( \frac { 5 - 5 } { \sqrt { 5 + 5 } ) ^ { \frac { 1 } { 4 } }	- ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_451_em_623	CORRECT	y = \cos ^ { 2 } x	y = \cos ^ { 2 } x
UN_458_em_796	CORRECT	+ 2 ( 7 + 8 - 8 + 8 - 8 )	+ 2 ( 7 + 8 - 8 + 8 - 8 )
UN_109_em_201	WRONG	2 c > 8 - 1 0 - \sqrt { 7 }	2 c > \sqrt { 6 } - \sqrt { 3 }
UN_129_em_1030	CORRECT	\frac { 2 . 5 } { \sqrt { 2 } }	\frac { 2 . 5 } { \sqrt { 2 } }
UN_131_em_1097	WRONG	E ^ { \alpha } ( x _ { 1 } ( x _ { 2 } ) x _ { 1 } , x _ { 2 } ) = 2 x _ { 2 }	E ^ { \alpha } ( x _ { 1 } ( \frac { x _ { 2 } } { x _ { 1 } } ) ^ { 2 } ) = 2 x _ { 2 }
UN_111_em_261	WRONG	v \log u	u \log u
UN_118_em_380	CORRECT	\int d x d p ( f - h f ^ { 2 } ) \geq 0	\int d x d p ( f - h f ^ { 2 } ) \geq 0
UN_126_em_577	WRONG	a \cdot b \cdot 0 + d - 1	a , b \ldots 0 \div d - 1
UN_113_em_285	CORRECT	- \frac { 1 } { 1 6 0 } \sqrt { 3 0 }	- \frac { 1 } { 1 6 0 } \sqrt { 3 0 }
UN_454_em_684	CORRECT	z = \frac { x } { 1 + x }	z = \frac { x } { 1 + x }
UN_109_em_202	CORRECT	2 . 0 \times 1 . 0	2 . 0 \times 1 . 0
UN_117_em_349	CORRECT	r = \sqrt { y ^ { a } y ^ { a } }	r = \sqrt { y ^ { a } y ^ { a } }
UN_453_em_661	WRONG	\frac { 5 } { 2 \sin \theta }	\frac { f } { 2 \sin \theta }
UN_466_em_995	WRONG	T ^ { 2 } - 2 + 2 - 2 + 2	+ 2 - 2 + 2 - 2 + \ldots
UN_459_em_810	WRONG	h _ { s } - B - \beta - B _ { 2 } - \beta _ { 3 } - B _ { 4 } - \beta _ { s }	h _ { 5 } E _ { - \beta _ { 1 } - \beta _ { 2 } - \beta _ { 3 } - \beta _ { 4 } - \beta _ { 5 } }
UN_123_em_498	CORRECT	\sqrt { - g } = \sin \theta	\sqrt { - g } = \sin \theta
UN_124_em_521	CORRECT	y = ( 1 - \sqrt { x } ) / ( 1 + \sqrt { x } )	y = ( 1 - \sqrt { x } ) / ( 1 + \sqrt { x } )
UN_462_em_876	WRONG	x 5 x + y	x \rightarrow x + y
UN_461_em_861	WRONG	1 . 9 2 3 - 4 . 1 3 4 5 + 1 6 5 3 > 3	1 . 9 2 3 - 4 . 1 3 4 s + 1 . 6 5 3 s ^ { 3 }
UN_112_em_266	WRONG	( \frac { s + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) \frac { 1 } { 4 } }	( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_101_em_8	WRONG	x = \cos ( 9 )	x = \cos ( q )
UN_466_em_993	CORRECT	\frac { 1 } { 2 } f - b = 8 - 9 = - 1	\frac { 1 } { 2 } f - b = 8 - 9 = - 1
UN_121_em_462	CORRECT	\cos 4 \alpha = - 1	\cos 4 \alpha = - 1
UN_451_em_608	CORRECT	- a \leq x \leq a	- a \leq x \leq a
UN_133_em_1114	WRONG	Y = \tan \frac { \mu } { 2 }	y = \tan \frac { \mu } { 2 }
UN_121_em_450	WRONG	x + y + 2 = 1	x + y + z = 1
UN_132_em_1112	WRONG	x _ { 0 } \leq x \leq L	x _ { o } \leq x \leq L
UN_117_em_351	WRONG	- 1 9 . 9 4 8 9	- 1 9 . 9 4 6 9
UN_107_em_165	WRONG	- n + P + j	- n + p + j
UN_458_em_783	WRONG	x _ { 1 } = \frac { 1 } { 4 } ^ { n }	x _ { 1 } = \frac { 1 } { 4 } x
UN_118_em_389	CORRECT	\sqrt { x ^ { 2 } + y ^ { 2 } }	\sqrt { x ^ { 2 } + y ^ { 2 } }
UN_460_em_827	CORRECT	z = \tan \alpha	z = \tan \alpha
UN_464_em_948	WRONG	- E \leq E \leq E _ { 0 }	- E _ { 0 } \leq E \leq E _ { 0 }
UN_120_em_441	CORRECT	r ^ { m } \sin ( r )	r ^ { m } \sin ( r )
UN_113_em_294	CORRECT	\frac { d ^ { n } } { d x ^ { n } }	\frac { d ^ { n } } { d x ^ { n } }
UN_131_em_1084	WRONG	\frac { 7 } { 1 6 } \sqrt { 3 0 }	- \frac { 7 } { 1 6 0 } \sqrt { 3 0 }
UN_101_em_1	CORRECT	1 - x + i y	1 - x + i y
UN_101_em_2	WRONG	\sum _ { 1 } ^ { x } ( f )	\sum _ { l } x ^ { ( l ) }
UN_453_em_653	WRONG	- 2 l x _ { o } ( 2 ) \log a \sigma ( r )	- 2 \log ( 2 ) \log ( r )
UN_108_em_197	WRONG	( z ) ^ { 2 } + ( r _ { 2 } ) ^ { 2 } + ( 2 ) ^ { 3 } ) ^ { 2 } = 1	| z _ { 1 } | ^ { 2 } + | z _ { 2 } | ^ { 2 } + | z _ { 3 } | ^ { 2 } = 1
UN_129_em_1037	CORRECT	[ a b ] = \frac { 1 } { 2 } ( a b - b a )	[ a b ] = \frac { 1 } { 2 } ( a b - b a )
UN_456_em_746	WRONG	A _ { n } ( x ) = \frac { x } { n }	A _ { n } ( x ) = \frac { x ^ { n } } { n ! }
UN_457_em_754	WRONG	x _ { z } = x _ { 1 } + i x _ { 2 }	X _ { z } = X _ { 1 } + i X _ { 2 }
UN_463_em_900	CORRECT	x y x ^ { - 1 } y ^ { - 1 }	x y x ^ { - 1 } y ^ { - 1 }
UN_457_em_763	WRONG	\sqrt { - g ( 9 ) } = \sqrt { - g ( 1 0 ) }	\sqrt { - g _ { ( 9 ) } } = \sqrt { - g _ { ( 1 0 ) } }
UN_465_em_953	CORRECT	\frac { 3 k } { k + 2 }	\frac { 3 k } { k + 2 }
UN_129_em_1028	CORRECT	\frac { \pi } { n }	\frac { \pi } { n }
UN_120_em_430	WRONG	\int d ^ { d } d x \sqrt { - g } R ^ { 2 }	\int d ^ { d } x \sqrt { - g } R ^ { 2 }
UN_116_em_337	CORRECT	q = \lim _ { x \rightarrow \infty } g ( x )	q = \lim _ { x \rightarrow \infty } g ( x )
UN_454_em_685	WRONG	z d _ { n } = \sum d x = 3 9	\sum d _ { n } = \sum d _ { x } = 3 9 9
UN_464_em_937	WRONG	\pi \theta _ { \theta } \theta v _ { 3 }	\sin \theta \cos \theta N _ { 3 }
UN_463_em_909	WRONG	- 6 \leq x \leq 6	- b \leq x \leq b
UN_107_em_160	CORRECT	x ^ { 7 } x ^ { 8 } x ^ { 9 }	x ^ { 7 } x ^ { 8 } x ^ { 9 }
UN_455_em_711	WRONG	A _ { 0 , 0 , c }	A _ { o ^ { \prime } o ^ { \prime } c }
UN_128_em_1016	WRONG	\pi b - 9 6 ) = 2 b - 9 6 - \log 2	- ( 2 b - 9 6 ) = 2 b - 9 6 - 1 9 2
UN_108_em_182	WRONG	a _ { a b } = a _ { c } c b _ { a }	a _ { a b c } = a _ { c b a }
UN_456_em_739	WRONG	\frac { n + 1 + n + 1 } { 2 }	\frac 1 2 n ( n + 1 ) + n + 1
UN_109_em_209	CORRECT	- \frac { 1 } { 2 \sqrt { 3 } }	- \frac { 1 } { 2 \sqrt { 3 } }
UN_126_em_575	WRONG	c _ { n x } + 1 x _ { R }	C _ { x _ { k + 1 } x _ { k } }
UN_103_em_50	WRONG	\lim _ { r \rightarrow \infty } f ( n ) = 0	\lim _ { r \rightarrow \infty } F ( r ) = 0
UN_457_em_755	WRONG	1 1 2 \neq 3	1 \neq 2 \neq 3
UN_453_em_666	CORRECT	5 + 2 + 4 + 4 + 3 = 1 8	5 + 2 + 4 + 4 + 3 = 1 8
UN_108_em_186	WRONG	y = \frac { 1 + t ^ { 3 } } { 5 t ^ { 3 } }	y = \frac { 5 t ^ { 3 } - 1 } { 1 + t ^ { 3 } }
UN_113_em_286	WRONG	\sum d n = \sum d x = 2 0	\sum d _ { n } = \sum d _ { x } = 2 0
UN_463_em_919	CORRECT	\frac { \log p ^ { 2 } } { p ^ { 2 } }	\frac { \log p ^ { 2 } } { p ^ { 2 } }
UN_120_em_431	CORRECT	y _ { 1 } y _ { 2 } y _ { 3 } y _ { 4 } y _ { 5 }	y _ { 1 } y _ { 2 } y _ { 3 } y _ { 4 } y _ { 5 }
UN_131_em_1075	WRONG	\int ( x ^ { \prime } ( x ^ { 2 }	\int d x ^ { 1 } d x ^ { 2 }
UN_459_em_818	WRONG	\frac { 7 } { 4 4 0 } / 3 0 }	\frac { 7 } { 1 4 4 0 } \sqrt { 3 0 }
UN_453_em_656	WRONG	\int M ^ { n } x x _ { 2 }	\int d ^ { n } x a _ { 2 }
UN_108_em_190	CORRECT	\cos \theta X ^ { 6 } + \sin \theta X ^ { 2 }	\cos \theta X ^ { 6 } + \sin \theta X ^ { 2 }
UN_464_em_942	CORRECT	f ( ( n + 4 ) b ) = f ( n b )	f ( ( n + 4 ) b ) = f ( n b )
UN_452_em_640	WRONG	( x ^ { a } - X ^ { - a } ) / ( x - x ^ { - 1 } )	( x ^ { a } - x ^ { - a } ) / ( x - x ^ { - 1 } )
UN_117_em_359	CORRECT	\frac { 1 } { 2 } ( l + 1 ) ( l + 2 )	\frac { 1 } { 2 } ( l + 1 ) ( l + 2 )
UN_462_em_882	CORRECT	\frac { 1 } { n + x }	\frac { 1 } { n + x }
UN_454_em_697	WRONG	( 0 + 2 ) - ( 6 + 6 ) - ( 2 + 1 0 )	( 1 0 + 2 ) - ( 6 + 6 ) - ( 2 + 1 0 )
UN_127_em_592	WRONG	\beta = \cos b	\beta = \cos { b }
UN_105_em_123	CORRECT	\sum _ { a } e ^ { a } e ^ { a }	\sum _ { a } e ^ { a } e ^ { a }
UN_128_em_1018	WRONG	\lim _ { i \rightarrow 0 } v = 0	\lim _ { l \rightarrow \infty } f _ { l } = v
