Test Year: 2016
Total: 1147, Correct: 3, ExpRate: 0.26%
----------------------------------------
Image	Status	Prediction	GroundTruth
UN_118_em_376	WRONG	( y ^ { 2 } - 1 ) / ( 2 ^ { 2 } - 1 )	n ( n - 1 ) ( n - 2 ) \ldots
UN_457_em_765	WRONG	( x ^ { 2 } - x ^ { 2 } - x ) ( 2 x - 7 )	[ x ] { + } [ y ] { + } [ z ]
UN_123_em_497	WRONG	p _ { n } , \ldots , p _ { n }	P _ { \lambda } H _ { \Delta } P _ { \lambda }
UN_453_em_667	WRONG	\frac { a } { c }	\frac { x } { x }
UN_453_em_674	WRONG	1 3 + \pi r ^ { 2 }	B \rightarrow \tan \theta
UN_134_em_1145	WRONG	\sqrt { 1 + \sqrt { 2 } } } }	\sqrt { 3 + \sqrt { 3 } }
UN_456_em_725	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	x = x _ { 4 } + x
UN_465_em_958	WRONG	x _ { 1 } = x _ { 2 }	x + x ^ { t }
UN_455_em_703	WRONG	2 \alpha + 3 \sqrt { 2 }	- 3 + 4 \sqrt { n }
UN_133_em_1120	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	| x y | = | x | | y |
UN_464_em_930	WRONG	( x ) ^ { 4 }	y \neq a x
UN_459_em_815	WRONG	x ^ { 2 } - 2 ^ { 2 } ( x )	2 [ y ] = 3 [ x ] = [ t ]
UN_120_em_439	WRONG	a _ { 1 } = a _ { 2 }	\cos x m
UN_125_em_562	WRONG	\int e ^ { - z ^ { 2 } } d z = e r f ( z )	\int d ^ { 2 } x A ^ { 2 } ( x )
UN_117_em_346	WRONG	u _ { 0 }	1 \div 1 0
UN_131_em_1077	WRONG	x _ { 1 } = x _ { 2 }	x _ { a } x _ { a }
UN_119_em_409	WRONG	\sqrt { 1 + \sqrt { 1 + y ^ { 2 } } }	\sqrt { 2 ( 2 + \sqrt { 2 } ) }
UN_104_em_75	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { \sqrt { 1 5 1 7 } } { 1 3 }
UN_102_em_33	WRONG	x ^ { 2 } = 0	\sin \alpha = 0
UN_106_em_126	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	s = \tan ( \frac { \theta } { 2 } )
UN_452_em_648	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	u + \frac { u _ { n } } { 2 }
UN_123_em_499	WRONG	\alpha = \sqrt { 2 }	p \rightarrow \sqrt { - p ^ { 2 } }
UN_123_em_517	WRONG	n = r \cos \theta	r \sin \theta
UN_466_em_994	WRONG	x = 0 = 0	x \rightarrow \infty
UN_116_em_328	WRONG	1 3 + \pi r ^ { 2 }	b ^ { x } a ^ { y + n }
UN_108_em_176	WRONG	( x ^ { 2 } - x ^ { 2 } - x ) ( 2 x - 7 )	( d + 1 + n ) \times ( d + 1 + n )
UN_103_em_62	WRONG	\sqrt { \sqrt { 2 } } }	1 - \sqrt { 1 - \sqrt { E } }
UN_462_em_892	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int d x _ { 5 } \int d x _ { 6 }
UN_114_em_309	WRONG	\frac { 1 } { 5 }	\sum _ { i } Y _ { i }
UN_105_em_107	WRONG	y ^ { 2 } + y ^ { 2 }	y = \cos ^ { 2 } z
UN_124_em_518	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	b = \sin \alpha
UN_121_em_457	WRONG	p _ { n }	\ldots b a b \ldots
UN_129_em_1048	WRONG	x _ { 2 } = x _ { 3 }	\sin z < \beta
UN_104_em_98	WRONG	x ^ { 2 } + b ^ { 2 } + b ^ { 2 }	8 , 3 9 3 3 9 8 5 8 2
UN_459_em_809	WRONG	f ( x ) = y ^ { 2 }	f ( x ) = \sqrt { x }
UN_110_em_226	WRONG	s _ { 1 } = x _ { 2 }	\sin ^ { 2 } x
UN_129_em_1044	WRONG	\frac { 1 0 0 ! } { 9 7 ! \cdot 6 ! }	- \frac { 9 9 2 0 } { 9 9 }
UN_453_em_652	WRONG	\sqrt { 1 } - \sqrt { 2 } = | x |	A _ { j } = \sqrt { j ( j + 1 ) }
UN_104_em_89	WRONG	u _ { n } ^ { n }	t = \sum _ { a } t _ { a }
UN_458_em_780	WRONG	2 ^ { 2 } = 2 ^ { 2 }	z = \tan x
UN_128_em_1003	WRONG	x ^ { 2 } + 2 ^ { 2 } - 1	6 + 6 + 1 6 = 2 8
UN_118_em_388	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 3 )	F ( y ( r ) ) e ^ { - y ( r ) }
UN_103_em_65	WRONG	1 0 ^ { 2 }	\sin ^ { 2 } \sigma
UN_452_em_638	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int d ^ { 3 } x d ^ { 3 } y
UN_116_em_325	WRONG	x = r \cos \theta	x _ { 1 } = x \cos \theta
UN_119_em_395	WRONG	\sqrt { 1 + \sqrt { \sqrt { z ^ { 2 } } }	- \sqrt { 2 ( 2 - \sqrt { 2 } ) }
UN_452_em_629	WRONG	\lim _ { n \rightarrow \infty } ( u _ { 1 } , \ldots , u _ { n } )	\lim _ { r \rightarrow 0 } c ( r )
UN_451_em_605	WRONG	x ^ { 3 } + x ^ { 2 } = x ^ { 3 }	x ^ { 0 } x ^ { 1 } x ^ { 2 } x ^ { 3 }
UN_128_em_1020	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	c _ { a b c } y ^ { a } y ^ { b } y ^ { c }
UN_122_em_472	WRONG	1 0 ^ { 2 }	x - x _ { o }
UN_121_em_465	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	- \frac { 1 } { 8 } c ^ { 3 }
UN_462_em_888	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 5	( x y + y x ) / 2
UN_119_em_415	WRONG	x _ { 1 } \times x _ { 2 } ( x )	x + x ( a )
UN_463_em_922	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\frac { 1 } { 2 } + \frac { 1 } { 2 } = 1
UN_112_em_275	WRONG	\sqrt { b ^ { 2 } } } { 3 }	\sqrt { \frac { 2 } { 9 - 3 \sqrt { 5 } } }
UN_103_em_58	WRONG	\sqrt { \sqrt { 2 } ^ { 2 } } }	\int \sqrt { h } T ( x )
UN_101_em_15	WRONG	\frac { n } { i }	\frac { 1 } { \sqrt { \pi } }
UN_122_em_482	WRONG	\sin ^ { 2 } = 1	\sin \gamma L
UN_130_em_1052	WRONG	u _ { n } = n _ { n }	\tan \phi = B
UN_105_em_102	WRONG	x _ { 1 } = x _ { 2 }	x ^ { 8 } + i x ^ { 9 }
UN_103_em_52	WRONG	y ^ { 2 } + y ^ { 2 } = 0	y x = q x y
UN_451_em_615	WRONG	\sum _ { n } ( x _ { 1 } , \ldots , x _ { n } )	\frac { 1 } { 3 } ( - \frac { 2 } { \beta ^ { 2 } } - n _ { a } ^ { 2 } )
UN_108_em_177	WRONG	y ^ { 2 } + y + 1 = 0	y _ { 1 } y _ { 2 } + y _ { 2 } y _ { 1 } = 0
UN_116_em_332	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 5	\tan ^ { 2 } ( \alpha ) g ^ { P }
UN_109_em_216	WRONG	\sqrt { x } ^ { 2 }	\int \sqrt { g } R = 8 \pi
UN_454_em_680	WRONG	( \frac { 2 } { 2 } { 2 } )	( \frac { 4 } { 9 } , \frac { 4 } { 9 } )
UN_105_em_100	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	m ^ { a } m ^ { b } m ^ { c }
UN_117_em_353	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	\frac { 7 } { 1 6 } + 7
UN_119_em_398	WRONG	f ( x ) = f ( x )	z = \int d y \sqrt { f ( y ) }
UN_452_em_642	WRONG	x _ { 1 } \times x _ { 2 } = x _ { 3 }	x _ { 2 } < x < x _ { 1 }
UN_452_em_633	WRONG	\sum _ { n = 0 } ^ { n }	\sum _ { a } A ^ { 0 } _ { a a }
UN_105_em_111	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\sqrt { 2 n _ { k } + 1 }
UN_458_em_782	WRONG	f ( x ) = x ^ { 2 }	f ( x ) = \sin x
UN_455_em_707	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\frac { 7 } { 1 6 } + 9
UN_462_em_887	WRONG	u _ { 1 } = v _ { 2 }	- \sin ^ { 2 } \theta
UN_101_em_9	WRONG	( 1 + 1 ) ^ { 2 }	t \times t = 1 + t
UN_454_em_699	WRONG	\sin ^ { 2 } + y ^ { 2 } = 1	\sin \theta = F _ { 0 6 }
UN_125_em_544	WRONG	( x ^ { x } ) ^ { 2 }	( x + y ) ^ { n }
UN_109_em_204	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	2 ^ { - 7 / 9 } 3 ^ { - 1 / 3 }
UN_106_em_142	WRONG	( x ^ { 2 } - x ^ { 2 } - x ) ( 2 x - 7 )	[ C [ - 1 ] ] + [ B ] = [ A ]
UN_455_em_723	WRONG	\sqrt { 2 }	\pi \pi
UN_119_em_396	WRONG	u _ { 1 } ( x _ { 1 } , \ldots , y _ { n } )	y = \cos ( 2 x )
UN_119_em_399	WRONG	r = r \cos \theta	\infty \times \infty
UN_125_em_560	WRONG	a ^ { 2 } = c ^ { 2 }	z = \cos { 2 x }
UN_458_em_788	WRONG	\sqrt { \pi r ^ { 2 } h } { 3 }	\frac { 1 } { 2 \sqrt { 2 - \sqrt { 3 } } }
UN_107_em_161	WRONG	\sin ^ { 2 } = 0	\sin \theta \neq 0
UN_107_em_154	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int d x _ { 1 } d x _ { 2 }
UN_123_em_514	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int \beta ( x ) d x
UN_451_em_603	WRONG	\frac { 3 } { 3 } \pi r ^ { 3 }	2 ^ { - \frac { 1 } { 9 } } 3 ^ { - \frac { 1 } { 3 } }
UN_124_em_541	WRONG	x _ { 1 } \times x _ { 2 } \times x _ { 2 } \times x _ { 4 } )	x ^ { \prime } ( j ) = g ( j ) x ( j )
UN_134_em_1146	WRONG	f ( x ) = f ( x )	1 9 9 \times 1 9 9
UN_117_em_366	WRONG	\lim _ { n } - f ( x _ { n } )	f _ { x } = x - [ x ]
UN_459_em_806	WRONG	x ^ { 2 } = x ^ { 2 }	X ^ { 7 } + i X ^ { 8 }
UN_459_em_804	WRONG	\sum _ { n } = \sum _ { i }	\sum _ { i } H _ { i } H _ { i }
UN_108_em_185	WRONG	6 ^ { 6 } \cdot 6 ^ { 2 } = ( 6 ^ { 2 } ) ^ { 2 }	f ^ { - 1 } ( z ) = \tan z
UN_123_em_494	WRONG	x _ { 2 } = x _ { 2 }	\sin \pi \alpha
UN_121_em_453	WRONG	u _ { 1 } = u _ { 2 }	\tan \beta = 1
UN_464_em_947	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	[ 2 ] [ 3 ] = [ 2 ] + [ 4 ]
UN_463_em_906	WRONG	\frac { 5 } { 5 5 }	\frac { 1 + \sqrt { 5 } } { 2 }
UN_108_em_187	WRONG	y ^ { 2 } + y ^ { 2 }	y _ { 0 } \leq y \leq L
UN_451_em_600	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	x = [ x ] { + } f _ { x }
UN_105_em_124	WRONG	\frac { 1 } { a } F ( a x + b ) + C	a _ { 1 } ( y ) ^ { 2 } + c _ { 1 } ( y ) ^ { 2 }
UN_455_em_717	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int x ^ { n } u ( x ) d x
UN_112_em_280	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	2 \pi n = \int B
UN_453_em_669	WRONG	\int \limits _ { 0 } ^ { 1 } \sqrt { x } d x	\int d ^ { 1 0 } x \sqrt { G } R
UN_109_em_200	WRONG	( x _ { n } , \ldots , x _ { n } )	\sin ( k _ { n } x )
UN_461_em_853	WRONG	f ( x ) = x ^ { 2 }	T ( x ) = \tan x
UN_454_em_696	WRONG	b = c \sin B = c = 0	1 - v = z + x - z x
UN_465_em_964	WRONG	3 + 3 \sqrt { 3 }	x \geq \sqrt { - b }
UN_121_em_451	WRONG	p = \frac { 1 } { \sqrt { x ^ { 2 } + y ^ { 2 } } }	[ 2 ] = \frac { \sqrt { 2 } } { \sqrt { 3 } - 1 }
UN_461_em_859	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 5	( q ^ { \frac { 1 } { 2 } } - q ^ { - \frac { 1 } { 2 } } ) ^ { - 2 }
UN_458_em_792	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	\sum _ { \alpha } c _ { \alpha } E ^ { \alpha }
UN_133_em_1134	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	\frac 1 6 n ( n + 1 ) ( n + 2 )
UN_129_em_1027	WRONG	\sum _ { n } = x _ { n }	\sum d _ { n } = \sum d _ { x }
UN_108_em_189	WRONG	V = a \cdot b \cdot c	f ^ { \frac { 1 } { 3 } } r \sin \theta
UN_455_em_704	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\sum _ { j } \frac { x ^ { j } } { j ! }
UN_106_em_129	WRONG	( 1 0 ) ^ { 2 }	1 . 1 + 0 . 0 1 i
UN_128_em_1006	WRONG	a ^ { 2 } = a ^ { 2 } + b ^ { 2 }	a + x b + y b ^ { \prime }
UN_462_em_886	WRONG	v _ { n } = v _ { 1 } \cdot q ^ { n - 1 }	q ^ { 2 } = \tan \theta
UN_131_em_1079	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim q _ { n } = \alpha
UN_105_em_103	WRONG	\sin x = \sin ( x + 2 \pi k )	B = - \frac { 1 } { 4 } \tan ( \frac { p \pi } { 2 } )
UN_452_em_632	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	x g ^ { - 1 } g y = x y
UN_119_em_417	WRONG	\sqrt { 1 } = \sqrt { 2 }	y \rightarrow \sqrt { n } y
UN_455_em_718	WRONG	( \frac { 1 } { m ^ { 2 } } )	( \frac { 1 } { 1 8 } , \frac { 1 } { 1 8 } )
UN_466_em_978	WRONG	\log _ { 2 } + \log _ { 2 } + \log _ { 3 }	y ^ { i } y ^ { j } = y ^ { i + j }
UN_105_em_113	WRONG	1 + \pi r ^ { 2 }	y = x _ { 0 } - x
UN_129_em_1049	WRONG	x = r \cos \theta	x = \sqrt { 2 c } \cos \theta
UN_115_em_314	WRONG	5 0 ! \cdot n = 3 8	y \geq x \geq 0
UN_126_em_582	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	x ^ { p + 1 } - x ^ { 9 }
UN_130_em_1068	WRONG	\cos ( 0 ) = 0	\cos ^ { 2 } ( t \sqrt { C } ) = 0
UN_130_em_1060	WRONG	x _ { 1 } = x _ { 2 }	x \rightarrow x
UN_124_em_542	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	- \frac { 7 } { 6 7 5 } \sqrt { 5 }
UN_466_em_987	WRONG	f ( x , y ) = f ( x ) = f ( x )	T r ( A ^ { a } A ^ { b } A ^ { c } A ^ { d } )
UN_113_em_284	WRONG	\sum _ { n } ^ { n } = 1	\sum _ { i } d _ { i } = d
UN_455_em_722	WRONG	u _ { 1 } = v _ { 2 }	b = \sin \theta
UN_133_em_1136	WRONG	\frac { 1 } { 3 }	2 ^ { \frac } { p } { p + 1 }
UN_125_em_547	WRONG	f ( x ) ^ { 2 }	- \frac { 1 } { 2 } \int C ^ { 1 } C ^ { 2 }
UN_104_em_76	WRONG	1 ^ { 2 } + 2 ^ { 2 } + 2 ^ { 2 }	A B C = C B A
UN_106_em_145	WRONG	\sum _ { n } = \sum _ { i }	\sum ( n + a ) ^ { - s }
UN_456_em_743	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	a _ { 0 } = \frac { 1 } { m v } \sqrt { \frac { 6 } { 1 1 } }
UN_460_em_846	WRONG	x _ { 1 } + x _ { 2 } = x _ { 2 }	x \geq y \geq z
UN_122_em_480	WRONG	\alpha _ { 1 } = x _ { 2 }	B _ { 2 3 } = \tan \theta
UN_452_em_634	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\frac { 1 } { 2 } f _ { b c } ^ { a } c ^ { b }
UN_124_em_539	WRONG	x _ { 1 } = x _ { 2 }	x ^ { p } \log x
UN_128_em_1024	WRONG	\frac { 1 } { 4 } { 3 } = \frac { 1 } { \sqrt { 2 } }	\frac { { q ^ { 2 } \sqrt { \pi } } } { { 2 g } } \sqrt { \frac { a - 1 } { { a } } }
UN_133_em_1123	WRONG	a _ { 1 } = a _ { 2 }	c = c _ { 1 } + c _ { 2 }
UN_111_em_251	WRONG	\alpha _ { n } , \alpha _ { 2 }	P ^ { x } P ^ { x }
UN_462_em_889	WRONG	\frac { \pi r ^ { 2 } { 3 + 1 }	- \frac { 4 \sqrt { 3 } - 2 } { 1 1 }
UN_456_em_735	WRONG	u _ { 1 } = a _ { 2 } = 0	m = 2 \tan \Delta \pi
UN_456_em_748	WRONG	[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }	f _ { x } ( y ) = f ( y + x )
UN_456_em_727	WRONG	x ^ { \int x ^ { 2 } d x }	x ^ { a _ { 1 } \ldots a _ { n } }
UN_124_em_522	WRONG	x _ { 1 } = x _ { 2 }	x ^ { i } + d x ^ { i }
UN_453_em_671	WRONG	2 ^ { 2 } + 2 ^ { 2 }	q ^ { \frac } { 1 } { 2 } - q ^ { - \frac { 1 } { 2 } }
UN_112_em_265	WRONG	u _ { n + 1 } = 0	\tan \theta = F _ { 7 8 }
UN_461_em_851	WRONG	\sum _ { n } ^ { n }	\sum _ { a } n _ { a }
UN_104_em_79	WRONG	2 \alpha + 3 \sqrt { 3 }	x = - 2 + \sqrt { 3 }
UN_456_em_732	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	x = | a - b | + 1 + 2 n
UN_459_em_823	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	\sum _ { a } j _ { a } + 1
UN_112_em_273	WRONG	( \frac { x ^ { 3 } - \frac { x ^ { 2 } } { x } ) ^ { 2 } }	( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } }
UN_460_em_840	WRONG	\sqrt { \cdots + f }	- \frac { 1 } { 1 8 0 } \sqrt { 3 0 }
UN_456_em_747	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\sum _ { j } n _ { j } = \sum _ { j } m _ { j }
UN_457_em_759	WRONG	y = \sqrt { x ^ { 2 } + y ^ { 2 } }	y = \sqrt { 2 } c \sin \theta
UN_118_em_372	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 0	| c | = | c _ { 1 } | + | c _ { 2 } | = 0
UN_110_em_240	WRONG	( x ^ { 2 } - x ^ { 2 } , y ^ { 2 } - 1 )	k . y ( 1 ) = k . y ( 0 )
UN_124_em_534	WRONG	\frac { 1 } { 5 }	\frac { 1 } { x ^ { 6 } }
UN_128_em_1008	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	s ( x ) = \sin ( \pi x )
UN_130_em_1057	WRONG	a ^ { 2 } + b ^ { 2 } = ( a + b i ) ( a - b i )	a - b = ( a + b ) ( a - b )
UN_127_em_600	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	x = [ x ] { + } f _ { x }
UN_128_em_1012	WRONG	2 ^ { 2 } + 2 ^ { 2 }	z ^ { \frac { 1 } { 6 } } \log z
UN_463_em_903	WRONG	a ^ { b ^ { c ^ { d } } }	\frac { G } { H } \times \frac { G } { H }
UN_461_em_856	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	j ( x + y ) - j ( x ) - j ( y )
UN_101_em_5	WRONG	x _ { 1 } = x _ { 2 }	- 8 . 8 \times 1 0 ^ { + 7 }
UN_120_em_442	WRONG	\sum _ { n } = n _ { n }	\sum _ { P } n _ { P } P
UN_451_em_614	WRONG	a ^ { 2 } + b ^ { 2 }	\sin ^ { 2 } 2 q
UN_108_em_183	WRONG	\sum _ { i } f ( m + 3 )	\frac { 1 } { 2 } ( f _ { 1 } ^ { 2 } + f _ { 2 } ^ { 2 } + f _ { 3 } ^ { 2 } )
UN_464_em_927	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	- \frac { n ^ { l + 1 } } { l + 1 }
UN_451_em_613	WRONG	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }	- ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_451_em_623	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	y = \cos ^ { 2 } x
UN_458_em_796	WRONG	x = r ( \theta ) = r ( \theta )	+ 2 ( 7 + 8 - 8 + 8 - 8 )
UN_109_em_201	WRONG	2 \alpha + 3 \sqrt { 2 }	2 c > \sqrt { 6 } - \sqrt { 3 }
UN_129_em_1030	WRONG	\frac { 5 } { 5 5 }	\frac { 2 . 5 } { \sqrt { 2 } }
UN_131_em_1097	WRONG	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }	E ^ { \alpha } ( x _ { 1 } ( \frac { x _ { 2 } } { x _ { 1 } } ) ^ { 2 } ) = 2 x _ { 2 }
UN_111_em_261	WRONG	y = y ^ { y }	u \log u
UN_118_em_380	WRONG	\int \limits _ { 0 } ^ { a } f ( x ) d x = 0	\int d x d p ( f - h f ^ { 2 } ) \geq 0
UN_126_em_577	WRONG	a _ { 1 } = a _ { 2 } = 1	a , b \ldots 0 \div d - 1
UN_113_em_285	WRONG	a ^ { 1 } = \frac { n } { n }	- \frac { 1 } { 1 6 0 } \sqrt { 3 0 }
UN_454_em_684	WRONG	\frac { \pi r ^ { 2 } h } { 2 }	z = \frac { x } { 1 + x }
UN_109_em_202	WRONG	x _ { 0 } = 0	2 . 0 \times 1 . 0
UN_117_em_349	WRONG	\sqrt { 1 } = \sqrt { 2 }	r = \sqrt { y ^ { a } y ^ { a } }
UN_453_em_661	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	\frac { f } { 2 \sin \theta }
UN_466_em_995	WRONG	2 ^ { 2 } - 1	+ 2 - 2 + 2 - 2 + \ldots
UN_459_em_810	WRONG	k ^ { 3 } + 1 4 k ^ { 3 } - 1 3 2 k + 1 7 8 9	h _ { 5 } E _ { - \beta _ { 1 } - \beta _ { 2 } - \beta _ { 3 } - \beta _ { 4 } - \beta _ { 5 } }
UN_123_em_498	WRONG	\sqrt { 2 } = \sqrt { 2 }	\sqrt { - g } = \sin \theta
UN_124_em_521	WRONG	g ( x , y ) = \sqrt [ 3 ] { x ^ { 2 } + y ^ { 2 } } )	y = ( 1 - \sqrt { x } ) / ( 1 + \sqrt { x } )
UN_462_em_876	WRONG	x _ { 1 } = x _ { 2 }	x \rightarrow x + y
UN_461_em_861	WRONG	( ( x ) = ( x ) = ( x ^ { 2 } - ( x ) ^ { 2 }	1 . 9 2 3 - 4 . 1 3 4 s + 1 . 6 5 3 s ^ { 3 }
UN_112_em_266	WRONG	\int x ^ { \log 3 } { 1 } \frac { x ^ { 2 } } { 2 } ^ { 2 } }	( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_101_em_8	WRONG	\cos ^ { 2 } ( x )	x = \cos ( q )
UN_466_em_993	WRONG	2 ^ { 2 } ( 2 ^ { 2 } ) = 1	\frac { 1 } { 2 } f - b = 8 - 9 = - 1
UN_121_em_462	WRONG	a _ { 1 } = a _ { 1 }	\cos 4 \alpha = - 1
UN_451_em_608	WRONG	a _ { 1 } = a _ { 2 }	- a \leq x \leq a
UN_133_em_1114	WRONG	\frac { 1 } { a } F ( a x + b ) + C	y = \tan \frac { \mu } { 2 }
UN_121_em_450	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	x + y + z = 1
UN_132_em_1112	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	x _ { o } \leq x \leq L
UN_117_em_351	WRONG	f ( x ) = f ( x )	- 1 9 . 9 4 6 9
UN_107_em_165	WRONG	u _ { 1 } = n _ { n }	- n + p + j
UN_458_em_783	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	x _ { 1 } = \frac { 1 } { 4 } x
UN_118_em_389	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\sqrt { x ^ { 2 } + y ^ { 2 } }
UN_460_em_827	WRONG	x = r \cos \theta	z = \tan \alpha
UN_464_em_948	WRONG	a x ^ { 2 } + b x + c = 0	- E _ { 0 } \leq E \leq E _ { 0 }
UN_120_em_441	WRONG	( u _ { n } , \ldots , p _ { n } )	r ^ { m } \sin ( r )
UN_113_em_294	WRONG	\frac { \pi r ^ { c ^ { d } } }	\frac { d ^ { n } } { d x ^ { n } }
UN_131_em_1084	WRONG	\frac { 5 } { 5 } \pi r ^ { 3 }	- \frac { 7 } { 1 6 0 } \sqrt { 3 0 }
UN_101_em_1	WRONG	1 0 ^ { 2 } - 1	1 - x + i y
UN_101_em_2	WRONG	\sum _ { n } ^ { n }	\sum _ { l } x ^ { ( l ) }
UN_453_em_653	WRONG	n _ { n } , \ldots , \ldots , \ldots , \ldots , \ldots , x _ { n } )	- 2 \log ( 2 ) \log ( r )
UN_108_em_197	WRONG	( x ^ { 4 } - x ^ { 2 } - x ) ( 2 x - 7 )	| z _ { 1 } | ^ { 2 } + | z _ { 2 } | ^ { 2 } + | z _ { 3 } | ^ { 2 } = 1
UN_129_em_1037	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	[ a b ] = \frac { 1 } { 2 } ( a b - b a )
UN_456_em_746	WRONG	f ( x ) = \frac { 1 } { x ^ { 3 } { x } }	A _ { n } ( x ) = \frac { x ^ { n } } { n ! }
UN_457_em_754	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	X _ { z } = X _ { 1 } + i X _ { 2 }
UN_463_em_900	WRONG	3 0 \times 2 9 x ^ { 2 8 }	x y x ^ { - 1 } y ^ { - 1 }
UN_457_em_763	WRONG	\sqrt { x ] { \frac { n + 1 } { ( n - 1 ) ^ { 2 } } }	\sqrt { - g _ { ( 9 ) } } = \sqrt { - g _ { ( 1 0 ) } }
UN_465_em_953	WRONG	\frac { \beta + \gamma } { 2 }	\frac { 3 k } { k + 2 }
UN_129_em_1028	WRONG	\frac { 1 } { 2 }	\frac { \pi } { n }
UN_120_em_430	WRONG	\int _ { \log 3 } ^ { 0 } \sqrt { x } { e ^ { t } + 1 } d t	\int d ^ { d } x \sqrt { - g } R ^ { 2 }
UN_116_em_337	WRONG	a _ { n = 1 } ^ { n } ( b _ { n } - b _ { n + 1 } )	q = \lim _ { x \rightarrow \infty } g ( x )
UN_454_em_685	WRONG	x _ { 1 } = x _ { 2 } = x _ { 3 }	\sum d _ { n } = \sum d _ { x } = 3 9 9
UN_464_em_937	WRONG	u _ { n } = u _ { n - 1 }	\sin \theta \cos \theta N _ { 3 }
UN_463_em_909	WRONG	a _ { 2 } = 0	- b \leq x \leq b
UN_107_em_160	WRONG	1 0 \times 2 9 x ^ { 2 8 }	x ^ { 7 } x ^ { 8 } x ^ { 9 }
UN_455_em_711	WRONG	V = a \cdot b \cdot c	A _ { o ^ { \prime } o ^ { \prime } c }
